,Type,Study Region,Contractor,Year,Value,k_labels,colors
221,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Solano County Water Agency,2030,1,1,#2BB1BB
222,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Avenal,2030,1,1,#2BB1BB
223,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Coalinga,2030,1,1,#2BB1BB
224,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Fresno,2030,1,1,#2BB1BB
225,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Huron,2030,1,1,#2BB1BB
226,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Lindsay,2030,1,1,#2BB1BB
227,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Orange Cove,2030,1,1,#2BB1BB
228,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Tracy,2030,1,1,#2BB1BB
229,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,1,1,#2BB1BB
230,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,1,1,#2BB1BB
231,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,1,1,#2BB1BB
232,Interior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,1,1,#2BB1BB
233,Interior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,Alameda County Water District,2030,1,1,#2BB1BB
234,Interior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,Contra Costa Water District,2030,1,1,#2BB1BB
235,Interior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,East Bay Municipal Utilities District,2030,1,1,#2BB1BB
236,Interior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,1,1,#2BB1BB
237,Interior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,Santa Clara Valley Water District,2030,1,1,#2BB1BB
238,Interior conservation effectiveness (% additional long-term conservation water management option),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,1,1,#2BB1BB
239,Interior conservation effectiveness (% additional long-term conservation water management option),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,1,1,#2BB1BB
240,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Antelope Valley-East Kern Water Agency,2030,1,1,#2BB1BB
241,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Santa Clarita Water Division,2030,1,1,#2BB1BB
242,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Coachella Valley Water District,2030,1,1,#2BB1BB
243,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Crestline-Lake Arrowhead Water Agency,2030,1,1,#2BB1BB
244,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Desert Water Agency,2030,1,1,#2BB1BB
245,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Metropolitan Water District of Southern California,2030,1,1,#2BB1BB
246,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Mojave Water Agency,2030,1,1,#2BB1BB
247,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,1,1,#2BB1BB
248,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,San Bernardino Valley Municipal Water District,2030,1,1,#2BB1BB
249,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,San Gabriel Valley Municipal Water District,2030,1,1,#2BB1BB
250,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,San Gorgonio Pass Water Agency,2030,1,1,#2BB1BB
251,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Ventura County Watershed Protection District,2030,1,1,#2BB1BB
252,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,City of Folsom,2030,1,2,#22466B
253,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,City of Redding,2030,1,2,#22466B
254,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,City of Roseville,2030,1,2,#22466B
255,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,City of West Sacramento,2030,1,2,#22466B
256,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Yuba City,2030,1,2,#22466B
257,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,1,2,#22466B
258,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,1,2,#22466B
259,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Placer County Water Agency,2030,1,2,#22466B
260,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,1,2,#22466B
261,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,San Juan Water District,2030,1,2,#22466B
262,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Shasta Contractors,2030,1,2,#22466B
263,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Solano County Water Agency,2030,1,2,#22466B
264,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Avenal,2030,1,2,#22466B
265,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Coalinga,2030,1,2,#22466B
266,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Fresno,2030,1,2,#22466B
267,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Huron,2030,1,2,#22466B
268,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Lindsay,2030,1,2,#22466B
269,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Orange Cove,2030,1,2,#22466B
270,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Tracy,2030,1,2,#22466B
271,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,1,2,#22466B
272,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,1,2,#22466B
273,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,1,2,#22466B
274,Exterior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,1,2,#22466B
275,Exterior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,Alameda County Water District,2030,1,2,#22466B
276,Exterior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,Contra Costa Water District,2030,1,2,#22466B
277,Exterior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,East Bay Municipal Utilities District,2030,1,2,#22466B
278,Exterior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,1,2,#22466B
279,Exterior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,Santa Clara Valley Water District,2030,1,2,#22466B
280,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,1,2,#22466B
281,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,1,2,#22466B
282,Exterior conservation effectiveness (% additional long-term conservation water management option),Southern California,Antelope Valley-East Kern Water Agency,2030,1,2,#22466B
283,Exterior conservation effectiveness (% additional long-term conservation water management option),Southern California,Santa Clarita Water Division,2030,1,2,#22466B
284,Exterior conservation effectiveness (% additional long-term conservation water management option),Southern California,Coachella Valley Water District,2030,1,2,#22466B
285,Exterior conservation effectiveness (% additional long-term conservation water management option),Southern California,Crestline-Lake Arrowhead Water Agency,2030,1,2,#22466B
286,Exterior conservation effectiveness (% additional long-term conservation water management option),Southern California,Desert Water Agency,2030,1,2,#22466B
287,Exterior conservation effectiveness (% additional long-term conservation water management option),Southern California,Metropolitan Water District of Southern California,2030,1,2,#22466B
288,Exterior conservation effectiveness (% additional long-term conservation water management option),Southern California,Mojave Water Agency,2030,1,2,#22466B
289,Exterior conservation effectiveness (% additional long-term conservation water management option),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,1,2,#22466B
290,Exterior conservation effectiveness (% additional long-term conservation water management option),Southern California,San Bernardino Valley Municipal Water District,2030,1,2,#22466B
291,Exterior conservation effectiveness (% additional long-term conservation water management option),Southern California,San Gabriel Valley Municipal Water District,2030,1,2,#22466B
292,Exterior conservation effectiveness (% additional long-term conservation water management option),Southern California,San Gorgonio Pass Water Agency,2030,1,2,#22466B
293,Exterior conservation effectiveness (% additional long-term conservation water management option),Southern California,Ventura County Watershed Protection District,2030,1,2,#22466B
294,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - Sacramento Valley,City of Folsom,2030,50,3,#FF7F50
295,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - Sacramento Valley,City of Redding,2030,50,3,#FF7F50
296,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - Sacramento Valley,City of Roseville,2030,50,3,#FF7F50
297,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - Sacramento Valley,City of West Sacramento,2030,50,3,#FF7F50
298,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - Sacramento Valley,Yuba City,2030,50,3,#FF7F50
299,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,50,3,#FF7F50
300,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,50,3,#FF7F50
301,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - Sacramento Valley,Placer County Water Agency,2030,50,3,#FF7F50
302,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,50,3,#FF7F50
303,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - Sacramento Valley,San Juan Water District,2030,50,3,#FF7F50
304,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - Sacramento Valley,Shasta Contractors,2030,50,3,#FF7F50
305,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - Sacramento Valley,Solano County Water Agency,2030,50,3,#FF7F50
306,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - San Joaquin Valley,City of Avenal,2030,50,3,#FF7F50
307,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - San Joaquin Valley,City of Coalinga,2030,50,3,#FF7F50
308,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - San Joaquin Valley,City of Fresno,2030,50,3,#FF7F50
309,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - San Joaquin Valley,City of Huron,2030,50,3,#FF7F50
310,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - San Joaquin Valley,City of Lindsay,2030,50,3,#FF7F50
311,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - San Joaquin Valley,City of Orange Cove,2030,50,3,#FF7F50
312,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - San Joaquin Valley,City of Tracy,2030,50,3,#FF7F50
313,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,50,3,#FF7F50
314,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,50,3,#FF7F50
315,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,50,3,#FF7F50
316,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,50,3,#FF7F50
317,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),San Francisco Bay Area,Alameda County Water District,2030,50,3,#FF7F50
318,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),San Francisco Bay Area,Contra Costa Water District,2030,50,3,#FF7F50
319,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),San Francisco Bay Area,East Bay Municipal Utilities District,2030,50,3,#FF7F50
320,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,50,3,#FF7F50
321,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),San Francisco Bay Area,Santa Clara Valley Water District,2030,50,3,#FF7F50
322,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,50,3,#FF7F50
323,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,50,3,#FF7F50
324,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Southern California,Antelope Valley-East Kern Water Agency,2030,50,3,#FF7F50
325,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Southern California,Santa Clarita Water Division,2030,50,3,#FF7F50
326,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Southern California,Coachella Valley Water District,2030,50,3,#FF7F50
327,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Southern California,Crestline-Lake Arrowhead Water Agency,2030,50,3,#FF7F50
328,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Southern California,Desert Water Agency,2030,50,3,#FF7F50
329,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Southern California,Metropolitan Water District of Southern California,2030,50,3,#FF7F50
330,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Southern California,Mojave Water Agency,2030,50,3,#FF7F50
331,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,50,3,#FF7F50
332,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Southern California,San Bernardino Valley Municipal Water District,2030,50,3,#FF7F50
333,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Southern California,San Gabriel Valley Municipal Water District,2030,50,3,#FF7F50
334,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Southern California,San Gorgonio Pass Water Agency,2030,50,3,#FF7F50
335,Demand hardening adjustment factor (% of total long-term conservation including base and additional from Water Management Options),Southern California,Ventura County Watershed Protection District,2030,50,3,#FF7F50
336,Base Long-term Conservation (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2035,1,0,#F63366
337,Base Long-term Conservation (acre-feet),Central Valley - Sacramento Valley,City of Redding,2035,1,0,#F63366
338,Base Long-term Conservation (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2035,1,0,#F63366
339,Base Long-term Conservation (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2035,1,0,#F63366
340,Base Long-term Conservation (acre-feet),Central Valley - Sacramento Valley,Yuba City,2035,1,0,#F63366
341,Base Long-term Conservation (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,1,0,#F63366
342,Base Long-term Conservation (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,1,0,#F63366
343,Base Long-term Conservation (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2035,1,0,#F63366
344,Base Long-term Conservation (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,1,0,#F63366
345,Base Long-term Conservation (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2035,1,0,#F63366
346,Base Long-term Conservation (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2035,1,0,#F63366
347,Base Long-term Conservation (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2035,1,0,#F63366
348,Base Long-term Conservation (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2035,1,0,#F63366
349,Base Long-term Conservation (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2035,1,0,#F63366
350,Base Long-term Conservation (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2035,1,0,#F63366
351,Base Long-term Conservation (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2035,1,0,#F63366
352,Base Long-term Conservation (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2035,1,0,#F63366
353,Base Long-term Conservation (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2035,1,0,#F63366
354,Base Long-term Conservation (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2035,1,0,#F63366
355,Base Long-term Conservation (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,1,0,#F63366
356,Base Long-term Conservation (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,1,0,#F63366
357,Base Long-term Conservation (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,1,0,#F63366
358,Base Long-term Conservation (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,1,0,#F63366
359,Base Long-term Conservation (acre-feet),San Francisco Bay Area,Alameda County Water District,2035,1,0,#F63366
360,Base Long-term Conservation (acre-feet),San Francisco Bay Area,Contra Costa Water District,2035,1,0,#F63366
361,Base Long-term Conservation (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2035,1,0,#F63366
362,Base Long-term Conservation (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,1,0,#F63366
363,Base Long-term Conservation (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2035,1,0,#F63366
364,Base Long-term Conservation (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,1,0,#F63366
365,Base Long-term Conservation (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,1,0,#F63366
366,Base Long-term Conservation (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2035,1,0,#F63366
367,Base Long-term Conservation (acre-feet),Southern California,Santa Clarita Water Division,2035,1,0,#F63366
368,Base Long-term Conservation (acre-feet),Southern California,Coachella Valley Water District,2035,1,0,#F63366
369,Base Long-term Conservation (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2035,1,0,#F63366
370,Base Long-term Conservation (acre-feet),Southern California,Desert Water Agency,2035,1,0,#F63366
371,Base Long-term Conservation (acre-feet),Southern California,Metropolitan Water District of Southern California,2035,1,0,#F63366
372,Base Long-term Conservation (acre-feet),Southern California,Mojave Water Agency,2035,1,0,#F63366
373,Base Long-term Conservation (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,1,0,#F63366
374,Base Long-term Conservation (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2035,1,0,#F63366
375,Base Long-term Conservation (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2035,1,0,#F63366
376,Base Long-term Conservation (acre-feet),Southern California,San Gorgonio Pass Water Agency,2035,1,0,#F63366
377,Base Long-term Conservation (acre-feet),Southern California,Ventura County Watershed Protection District,2035,1,0,#F63366
378,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,City of Folsom,2035,1,1,#2BB1BB
379,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,City of Redding,2035,1,1,#2BB1BB
380,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,City of Roseville,2035,1,1,#2BB1BB
381,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,City of West Sacramento,2035,1,1,#2BB1BB
382,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Yuba City,2035,1,1,#2BB1BB
383,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,1,1,#2BB1BB
384,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,1,1,#2BB1BB
385,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Placer County Water Agency,2035,1,1,#2BB1BB
386,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,1,1,#2BB1BB
387,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,San Juan Water District,2035,1,1,#2BB1BB
388,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Shasta Contractors,2035,1,1,#2BB1BB
389,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Solano County Water Agency,2035,1,1,#2BB1BB
390,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Avenal,2035,1,1,#2BB1BB
391,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Coalinga,2035,1,1,#2BB1BB
392,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Fresno,2035,1,1,#2BB1BB
393,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Huron,2035,1,1,#2BB1BB
394,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Lindsay,2035,1,1,#2BB1BB
395,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Orange Cove,2035,1,1,#2BB1BB
396,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Tracy,2035,1,1,#2BB1BB
397,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,1,1,#2BB1BB
398,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,1,1,#2BB1BB
399,Interior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,1,1,#2BB1BB
400,Interior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,1,1,#2BB1BB
401,Interior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,Alameda County Water District,2035,1,1,#2BB1BB
402,Interior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,Contra Costa Water District,2035,1,1,#2BB1BB
403,Interior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,East Bay Municipal Utilities District,2035,1,1,#2BB1BB
404,Interior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,"San Benito County Water District, Zone 6",2035,1,1,#2BB1BB
405,Interior conservation effectiveness (% additional long-term conservation water management option),San Francisco Bay Area,Santa Clara Valley Water District,2035,1,1,#2BB1BB
406,Interior conservation effectiveness (% additional long-term conservation water management option),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2035,1,1,#2BB1BB
407,Interior conservation effectiveness (% additional long-term conservation water management option),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2035,1,1,#2BB1BB
408,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Antelope Valley-East Kern Water Agency,2035,1,1,#2BB1BB
409,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Santa Clarita Water Division,2035,1,1,#2BB1BB
410,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Coachella Valley Water District,2035,1,1,#2BB1BB
411,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Crestline-Lake Arrowhead Water Agency,2035,1,1,#2BB1BB
412,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Desert Water Agency,2035,1,1,#2BB1BB
413,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Metropolitan Water District of Southern California,2035,1,1,#2BB1BB
414,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Mojave Water Agency,2035,1,1,#2BB1BB
415,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2035,1,1,#2BB1BB
416,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,San Bernardino Valley Municipal Water District,2035,1,1,#2BB1BB
417,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,San Gabriel Valley Municipal Water District,2035,1,1,#2BB1BB
418,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,San Gorgonio Pass Water Agency,2035,1,1,#2BB1BB
419,Interior conservation effectiveness (% additional long-term conservation water management option),Southern California,Ventura County Watershed Protection District,2035,1,1,#2BB1BB
420,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,City of Folsom,2035,1,2,#22466B
421,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,City of Redding,2035,1,2,#22466B
422,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,City of Roseville,2035,1,2,#22466B
423,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,City of West Sacramento,2035,1,2,#22466B
424,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Yuba City,2035,1,2,#22466B
425,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,1,2,#22466B
426,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,1,2,#22466B
427,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Placer County Water Agency,2035,1,2,#22466B
428,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,1,2,#22466B
429,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,San Juan Water District,2035,1,2,#22466B
430,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Shasta Contractors,2035,1,2,#22466B
431,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - Sacramento Valley,Solano County Water Agency,2035,1,2,#22466B
432,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Avenal,2035,1,2,#22466B
433,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Coalinga,2035,1,2,#22466B
434,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Fresno,2035,1,2,#22466B
435,Exterior conservation effectiveness (% additional long-term conservation water management option),Central Valley - San Joaquin Valley,City of Huron,2035,1,2,#22466B
