,Type,Study Region,Contractor,Year,Value,k_labels,colors
427,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Placer County Water Agency,2030,60,9,#808000
428,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,60,9,#808000
429,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,San Juan Water District,2030,60,9,#808000
430,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Shasta Contractors,2030,60,9,#808000
431,Multi-family residential customer cut ratio (%),Central Valley - Sacramento Valley,Solano County Water Agency,2030,60,9,#808000
432,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Avenal,2030,60,9,#808000
433,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Coalinga,2030,60,9,#808000
434,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Fresno,2030,60,9,#808000
435,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Huron,2030,60,9,#808000
436,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Lindsay,2030,60,9,#808000
437,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Orange Cove,2030,60,9,#808000
438,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,City of Tracy,2030,60,9,#808000
439,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,60,9,#808000
440,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,60,9,#808000
441,Multi-family residential customer cut ratio (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,60,9,#808000
442,Multi-family residential customer cut ratio (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,60,9,#808000
443,Multi-family residential customer cut ratio (%),San Francisco Bay Area,Alameda County Water District,2030,60,9,#808000
444,Multi-family residential customer cut ratio (%),San Francisco Bay Area,Contra Costa Water District,2030,60,9,#808000
445,Multi-family residential customer cut ratio (%),San Francisco Bay Area,East Bay Municipal Utilities District,2030,60,9,#808000
446,Multi-family residential customer cut ratio (%),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,60,9,#808000
447,Multi-family residential customer cut ratio (%),San Francisco Bay Area,Santa Clara Valley Water District,2030,60,9,#808000
448,Multi-family residential customer cut ratio (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,60,9,#808000
449,Multi-family residential customer cut ratio (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,60,9,#808000
450,Multi-family residential customer cut ratio (%),Southern California,Antelope Valley-East Kern Water Agency,2030,60,9,#808000
451,Multi-family residential customer cut ratio (%),Southern California,Santa Clarita Water Division,2030,60,9,#808000
452,Multi-family residential customer cut ratio (%),Southern California,Coachella Valley Water District,2030,60,9,#808000
453,Multi-family residential customer cut ratio (%),Southern California,Crestline-Lake Arrowhead Water Agency,2030,60,9,#808000
454,Multi-family residential customer cut ratio (%),Southern California,Desert Water Agency,2030,60,9,#808000
455,Multi-family residential customer cut ratio (%),Southern California,Metropolitan Water District of Southern California,2030,60,9,#808000
456,Multi-family residential customer cut ratio (%),Southern California,Mojave Water Agency,2030,60,9,#808000
457,Multi-family residential customer cut ratio (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,60,9,#808000
458,Multi-family residential customer cut ratio (%),Southern California,San Bernardino Valley Municipal Water District,2030,60,9,#808000
459,Multi-family residential customer cut ratio (%),Southern California,San Gabriel Valley Municipal Water District,2030,60,9,#808000
460,Multi-family residential customer cut ratio (%),Southern California,San Gorgonio Pass Water Agency,2030,60,9,#808000
461,Multi-family residential customer cut ratio (%),Southern California,Ventura County Watershed Protection District,2030,60,9,#808000
462,Industrial customer cut ratio (%),Central Valley - Sacramento Valley,City of Folsom,2030,25,10,#008000
463,Industrial customer cut ratio (%),Central Valley - Sacramento Valley,City of Redding,2030,25,10,#008000
464,Industrial customer cut ratio (%),Central Valley - Sacramento Valley,City of Roseville,2030,25,10,#008000
465,Industrial customer cut ratio (%),Central Valley - Sacramento Valley,City of West Sacramento,2030,25,10,#008000
466,Industrial customer cut ratio (%),Central Valley - Sacramento Valley,Yuba City,2030,25,10,#008000
467,Industrial customer cut ratio (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,25,10,#008000
468,Industrial customer cut ratio (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,25,10,#008000
469,Industrial customer cut ratio (%),Central Valley - Sacramento Valley,Placer County Water Agency,2030,25,10,#008000
470,Industrial customer cut ratio (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,25,10,#008000
471,Industrial customer cut ratio (%),Central Valley - Sacramento Valley,San Juan Water District,2030,25,10,#008000
472,Industrial customer cut ratio (%),Central Valley - Sacramento Valley,Shasta Contractors,2030,25,10,#008000
473,Industrial customer cut ratio (%),Central Valley - Sacramento Valley,Solano County Water Agency,2030,25,10,#008000
474,Industrial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Avenal,2030,25,10,#008000
475,Industrial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Coalinga,2030,25,10,#008000
476,Industrial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Fresno,2030,25,10,#008000
477,Industrial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Huron,2030,25,10,#008000
478,Industrial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Lindsay,2030,25,10,#008000
479,Industrial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Orange Cove,2030,25,10,#008000
480,Industrial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Tracy,2030,25,10,#008000
481,Industrial customer cut ratio (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,25,10,#008000
482,Industrial customer cut ratio (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,25,10,#008000
483,Industrial customer cut ratio (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,25,10,#008000
484,Industrial customer cut ratio (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,25,10,#008000
485,Industrial customer cut ratio (%),San Francisco Bay Area,Alameda County Water District,2030,25,10,#008000
486,Industrial customer cut ratio (%),San Francisco Bay Area,Contra Costa Water District,2030,25,10,#008000
487,Industrial customer cut ratio (%),San Francisco Bay Area,East Bay Municipal Utilities District,2030,25,10,#008000
488,Industrial customer cut ratio (%),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,25,10,#008000
489,Industrial customer cut ratio (%),San Francisco Bay Area,Santa Clara Valley Water District,2030,25,10,#008000
490,Industrial customer cut ratio (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,25,10,#008000
491,Industrial customer cut ratio (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,25,10,#008000
492,Industrial customer cut ratio (%),Southern California,Antelope Valley-East Kern Water Agency,2030,25,10,#008000
493,Industrial customer cut ratio (%),Southern California,Santa Clarita Water Division,2030,25,10,#008000
494,Industrial customer cut ratio (%),Southern California,Coachella Valley Water District,2030,25,10,#008000
495,Industrial customer cut ratio (%),Southern California,Crestline-Lake Arrowhead Water Agency,2030,25,10,#008000
496,Industrial customer cut ratio (%),Southern California,Desert Water Agency,2030,25,10,#008000
497,Industrial customer cut ratio (%),Southern California,Metropolitan Water District of Southern California,2030,25,10,#008000
498,Industrial customer cut ratio (%),Southern California,Mojave Water Agency,2030,25,10,#008000
499,Industrial customer cut ratio (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,25,10,#008000
500,Industrial customer cut ratio (%),Southern California,San Bernardino Valley Municipal Water District,2030,25,10,#008000
501,Industrial customer cut ratio (%),Southern California,San Gabriel Valley Municipal Water District,2030,25,10,#008000
502,Industrial customer cut ratio (%),Southern California,San Gorgonio Pass Water Agency,2030,25,10,#008000
503,Industrial customer cut ratio (%),Southern California,Ventura County Watershed Protection District,2030,25,10,#008000
504,Commercial customer cut ratio (%),Central Valley - Sacramento Valley,City of Folsom,2030,55,11,#0000FF
505,Commercial customer cut ratio (%),Central Valley - Sacramento Valley,City of Redding,2030,55,11,#0000FF
506,Commercial customer cut ratio (%),Central Valley - Sacramento Valley,City of Roseville,2030,55,11,#0000FF
507,Commercial customer cut ratio (%),Central Valley - Sacramento Valley,City of West Sacramento,2030,55,11,#0000FF
508,Commercial customer cut ratio (%),Central Valley - Sacramento Valley,Yuba City,2030,55,11,#0000FF
509,Commercial customer cut ratio (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,55,11,#0000FF
510,Commercial customer cut ratio (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,55,11,#0000FF
511,Commercial customer cut ratio (%),Central Valley - Sacramento Valley,Placer County Water Agency,2030,55,11,#0000FF
512,Commercial customer cut ratio (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,55,11,#0000FF
513,Commercial customer cut ratio (%),Central Valley - Sacramento Valley,San Juan Water District,2030,55,11,#0000FF
514,Commercial customer cut ratio (%),Central Valley - Sacramento Valley,Shasta Contractors,2030,55,11,#0000FF
515,Commercial customer cut ratio (%),Central Valley - Sacramento Valley,Solano County Water Agency,2030,55,11,#0000FF
516,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Avenal,2030,55,11,#0000FF
517,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Coalinga,2030,55,11,#0000FF
518,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Fresno,2030,55,11,#0000FF
519,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Huron,2030,55,11,#0000FF
520,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Lindsay,2030,55,11,#0000FF
521,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Orange Cove,2030,55,11,#0000FF
522,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,City of Tracy,2030,55,11,#0000FF
523,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,55,11,#0000FF
524,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,55,11,#0000FF
525,Commercial customer cut ratio (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,55,11,#0000FF
526,Commercial customer cut ratio (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,55,11,#0000FF
527,Commercial customer cut ratio (%),San Francisco Bay Area,Alameda County Water District,2030,55,11,#0000FF
528,Commercial customer cut ratio (%),San Francisco Bay Area,Contra Costa Water District,2030,55,11,#0000FF
529,Commercial customer cut ratio (%),San Francisco Bay Area,East Bay Municipal Utilities District,2030,55,11,#0000FF
530,Commercial customer cut ratio (%),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,55,11,#0000FF
531,Commercial customer cut ratio (%),San Francisco Bay Area,Santa Clara Valley Water District,2030,55,11,#0000FF
532,Commercial customer cut ratio (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,55,11,#0000FF
533,Commercial customer cut ratio (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,55,11,#0000FF
534,Commercial customer cut ratio (%),Southern California,Antelope Valley-East Kern Water Agency,2030,55,11,#0000FF
535,Commercial customer cut ratio (%),Southern California,Santa Clarita Water Division,2030,55,11,#0000FF
536,Commercial customer cut ratio (%),Southern California,Coachella Valley Water District,2030,55,11,#0000FF
537,Commercial customer cut ratio (%),Southern California,Crestline-Lake Arrowhead Water Agency,2030,55,11,#0000FF
538,Commercial customer cut ratio (%),Southern California,Desert Water Agency,2030,55,11,#0000FF
539,Commercial customer cut ratio (%),Southern California,Metropolitan Water District of Southern California,2030,55,11,#0000FF
540,Commercial customer cut ratio (%),Southern California,Mojave Water Agency,2030,55,11,#0000FF
541,Commercial customer cut ratio (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,55,11,#0000FF
542,Commercial customer cut ratio (%),Southern California,San Bernardino Valley Municipal Water District,2030,55,11,#0000FF
543,Commercial customer cut ratio (%),Southern California,San Gabriel Valley Municipal Water District,2030,55,11,#0000FF
544,Commercial customer cut ratio (%),Southern California,San Gorgonio Pass Water Agency,2030,55,11,#0000FF
545,Commercial customer cut ratio (%),Southern California,Ventura County Watershed Protection District,2030,55,11,#0000FF
546,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,City of Folsom,2030,160,12,#000080
547,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,City of Redding,2030,160,12,#000080
548,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,City of Roseville,2030,160,12,#000080
549,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,City of West Sacramento,2030,160,12,#000080
550,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,Yuba City,2030,160,12,#000080
551,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,160,12,#000080
552,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,160,12,#000080
553,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,Placer County Water Agency,2030,160,12,#000080
554,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,160,12,#000080
555,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,San Juan Water District,2030,160,12,#000080
556,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,Shasta Contractors,2030,160,12,#000080
557,Landscape customer cut ratio (%),Central Valley - Sacramento Valley,Solano County Water Agency,2030,160,12,#000080
558,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Avenal,2030,160,12,#000080
559,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Coalinga,2030,160,12,#000080
560,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Fresno,2030,160,12,#000080
561,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Huron,2030,160,12,#000080
562,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Lindsay,2030,160,12,#000080
563,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Orange Cove,2030,160,12,#000080
564,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,City of Tracy,2030,160,12,#000080
565,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,160,12,#000080
566,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,160,12,#000080
567,Landscape customer cut ratio (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,160,12,#000080
568,Landscape customer cut ratio (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,160,12,#000080
569,Landscape customer cut ratio (%),San Francisco Bay Area,Alameda County Water District,2030,160,12,#000080
570,Landscape customer cut ratio (%),San Francisco Bay Area,Contra Costa Water District,2030,160,12,#000080
571,Landscape customer cut ratio (%),San Francisco Bay Area,East Bay Municipal Utilities District,2030,160,12,#000080
572,Landscape customer cut ratio (%),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,160,12,#000080
573,Landscape customer cut ratio (%),San Francisco Bay Area,Santa Clara Valley Water District,2030,160,12,#000080
574,Landscape customer cut ratio (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,160,12,#000080
575,Landscape customer cut ratio (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,160,12,#000080
576,Landscape customer cut ratio (%),Southern California,Antelope Valley-East Kern Water Agency,2030,160,12,#000080
577,Landscape customer cut ratio (%),Southern California,Santa Clarita Water Division,2030,160,12,#000080
578,Landscape customer cut ratio (%),Southern California,Coachella Valley Water District,2030,160,12,#000080
579,Landscape customer cut ratio (%),Southern California,Crestline-Lake Arrowhead Water Agency,2030,160,12,#000080
580,Landscape customer cut ratio (%),Southern California,Desert Water Agency,2030,160,12,#000080
581,Landscape customer cut ratio (%),Southern California,Metropolitan Water District of Southern California,2030,160,12,#000080
582,Landscape customer cut ratio (%),Southern California,Mojave Water Agency,2030,160,12,#000080
583,Landscape customer cut ratio (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,160,12,#000080
584,Landscape customer cut ratio (%),Southern California,San Bernardino Valley Municipal Water District,2030,160,12,#000080
585,Landscape customer cut ratio (%),Southern California,San Gabriel Valley Municipal Water District,2030,160,12,#000080
586,Landscape customer cut ratio (%),Southern California,San Gorgonio Pass Water Agency,2030,160,12,#000080
587,Landscape customer cut ratio (%),Southern California,Ventura County Watershed Protection District,2030,160,12,#000080
588,Rationing program threshold (%),Central Valley - Sacramento Valley,City of Folsom,2030,80,13,#00FF00
589,Rationing program threshold (%),Central Valley - Sacramento Valley,City of Redding,2030,80,13,#00FF00
590,Rationing program threshold (%),Central Valley - Sacramento Valley,City of Roseville,2030,80,13,#00FF00
591,Rationing program threshold (%),Central Valley - Sacramento Valley,City of West Sacramento,2030,80,13,#00FF00
592,Rationing program threshold (%),Central Valley - Sacramento Valley,Yuba City,2030,80,13,#00FF00
593,Rationing program threshold (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,80,13,#00FF00
594,Rationing program threshold (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,80,13,#00FF00
595,Rationing program threshold (%),Central Valley - Sacramento Valley,Placer County Water Agency,2030,80,13,#00FF00
596,Rationing program threshold (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,80,13,#00FF00
597,Rationing program threshold (%),Central Valley - Sacramento Valley,San Juan Water District,2030,80,13,#00FF00
598,Rationing program threshold (%),Central Valley - Sacramento Valley,Shasta Contractors,2030,80,13,#00FF00
599,Rationing program threshold (%),Central Valley - Sacramento Valley,Solano County Water Agency,2030,80,13,#00FF00
600,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Avenal,2030,80,13,#00FF00
601,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Coalinga,2030,80,13,#00FF00
602,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Fresno,2030,80,13,#00FF00
603,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Huron,2030,80,13,#00FF00
604,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Lindsay,2030,80,13,#00FF00
605,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Orange Cove,2030,80,13,#00FF00
606,Rationing program threshold (%),Central Valley - San Joaquin Valley,City of Tracy,2030,80,13,#00FF00
607,Rationing program threshold (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,80,13,#00FF00
608,Rationing program threshold (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,80,13,#00FF00
609,Rationing program threshold (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,80,13,#00FF00
610,Rationing program threshold (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,80,13,#00FF00
611,Rationing program threshold (%),San Francisco Bay Area,Alameda County Water District,2030,80,13,#00FF00
612,Rationing program threshold (%),San Francisco Bay Area,Contra Costa Water District,2030,80,13,#00FF00
613,Rationing program threshold (%),San Francisco Bay Area,East Bay Municipal Utilities District,2030,80,13,#00FF00
614,Rationing program threshold (%),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,80,13,#00FF00
615,Rationing program threshold (%),San Francisco Bay Area,Santa Clara Valley Water District,2030,80,13,#00FF00
616,Rationing program threshold (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,80,13,#00FF00
617,Rationing program threshold (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,80,13,#00FF00
618,Rationing program threshold (%),Southern California,Antelope Valley-East Kern Water Agency,2030,80,13,#00FF00
619,Rationing program threshold (%),Southern California,Santa Clarita Water Division,2030,80,13,#00FF00
620,Rationing program threshold (%),Southern California,Coachella Valley Water District,2030,80,13,#00FF00
621,Rationing program threshold (%),Southern California,Crestline-Lake Arrowhead Water Agency,2030,80,13,#00FF00
622,Rationing program threshold (%),Southern California,Desert Water Agency,2030,80,13,#00FF00
623,Rationing program threshold (%),Southern California,Metropolitan Water District of Southern California,2030,80,13,#00FF00
624,Rationing program threshold (%),Southern California,Mojave Water Agency,2030,80,13,#00FF00
625,Rationing program threshold (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,80,13,#00FF00
626,Rationing program threshold (%),Southern California,San Bernardino Valley Municipal Water District,2030,80,13,#00FF00
627,Rationing program threshold (%),Southern California,San Gabriel Valley Municipal Water District,2030,80,13,#00FF00
628,Rationing program threshold (%),Southern California,San Gorgonio Pass Water Agency,2030,80,13,#00FF00
629,Rationing program threshold (%),Southern California,Ventura County Watershed Protection District,2030,80,13,#00FF00
630,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,City of Folsom,2030,0.5,14,#800000
631,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,City of Redding,2030,0.5,14,#800000
632,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,City of Roseville,2030,0.5,14,#800000
633,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,City of West Sacramento,2030,0.5,14,#800000
634,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,Yuba City,2030,0.5,14,#800000
635,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,0.5,14,#800000
636,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,0.5,14,#800000
637,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,Placer County Water Agency,2030,0.5,14,#800000
638,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,0.5,14,#800000
639,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,San Juan Water District,2030,0.5,14,#800000
640,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,Shasta Contractors,2030,0.5,14,#800000
641,Cost for rationing program ($/capita),Central Valley - Sacramento Valley,Solano County Water Agency,2030,0.5,14,#800000
642,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Avenal,2030,0.5,14,#800000
643,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Coalinga,2030,0.5,14,#800000
644,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Fresno,2030,0.5,14,#800000
645,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Huron,2030,0.5,14,#800000
646,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Lindsay,2030,0.5,14,#800000
647,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Orange Cove,2030,0.5,14,#800000
648,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,City of Tracy,2030,0.5,14,#800000
649,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,0.5,14,#800000
650,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,0.5,14,#800000
651,Cost for rationing program ($/capita),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,0.5,14,#800000
652,Cost for rationing program ($/capita),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,0.5,14,#800000
653,Cost for rationing program ($/capita),San Francisco Bay Area,Alameda County Water District,2030,0.5,14,#800000
654,Cost for rationing program ($/capita),San Francisco Bay Area,Contra Costa Water District,2030,0.5,14,#800000
655,Cost for rationing program ($/capita),San Francisco Bay Area,East Bay Municipal Utilities District,2030,0.5,14,#800000
656,Cost for rationing program ($/capita),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,0.5,14,#800000
657,Cost for rationing program ($/capita),San Francisco Bay Area,Santa Clara Valley Water District,2030,0.5,14,#800000
658,Cost for rationing program ($/capita),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,0.5,14,#800000
659,Cost for rationing program ($/capita),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,0.5,14,#800000
660,Cost for rationing program ($/capita),Southern California,Antelope Valley-East Kern Water Agency,2030,0.5,14,#800000
661,Cost for rationing program ($/capita),Southern California,Santa Clarita Water Division,2030,0.5,14,#800000
662,Cost for rationing program ($/capita),Southern California,Coachella Valley Water District,2030,0.5,14,#800000
663,Cost for rationing program ($/capita),Southern California,Crestline-Lake Arrowhead Water Agency,2030,0.5,14,#800000
664,Cost for rationing program ($/capita),Southern California,Desert Water Agency,2030,0.5,14,#800000
665,Cost for rationing program ($/capita),Southern California,Metropolitan Water District of Southern California,2030,0.5,14,#800000
666,Cost for rationing program ($/capita),Southern California,Mojave Water Agency,2030,0.5,14,#800000
667,Cost for rationing program ($/capita),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,0.5,14,#800000
668,Cost for rationing program ($/capita),Southern California,San Bernardino Valley Municipal Water District,2030,0.5,14,#800000
669,Cost for rationing program ($/capita),Southern California,San Gabriel Valley Municipal Water District,2030,0.5,14,#800000
670,Cost for rationing program ($/capita),Southern California,San Gorgonio Pass Water Agency,2030,0.5,14,#800000
671,Cost for rationing program ($/capita),Southern California,Ventura County Watershed Protection District,2030,0.5,14,#800000
672,Interior use cut ratio (%),Central Valley - Sacramento Valley,City of Folsom,2035,64,7,#9FE2BF
673,Interior use cut ratio (%),Central Valley - Sacramento Valley,City of Redding,2035,64,7,#9FE2BF
674,Interior use cut ratio (%),Central Valley - Sacramento Valley,City of Roseville,2035,64,7,#9FE2BF
675,Interior use cut ratio (%),Central Valley - Sacramento Valley,City of West Sacramento,2035,64,7,#9FE2BF
676,Interior use cut ratio (%),Central Valley - Sacramento Valley,Yuba City,2035,64,7,#9FE2BF
677,Interior use cut ratio (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2035,64,7,#9FE2BF
678,Interior use cut ratio (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2035,64,7,#9FE2BF
679,Interior use cut ratio (%),Central Valley - Sacramento Valley,Placer County Water Agency,2035,64,7,#9FE2BF
680,Interior use cut ratio (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2035,64,7,#9FE2BF
681,Interior use cut ratio (%),Central Valley - Sacramento Valley,San Juan Water District,2035,64,7,#9FE2BF
682,Interior use cut ratio (%),Central Valley - Sacramento Valley,Shasta Contractors,2035,64,7,#9FE2BF
683,Interior use cut ratio (%),Central Valley - Sacramento Valley,Solano County Water Agency,2035,64,7,#9FE2BF
684,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Avenal,2035,64,7,#9FE2BF
685,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Coalinga,2035,64,7,#9FE2BF
686,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Fresno,2035,64,7,#9FE2BF
687,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Huron,2035,64,7,#9FE2BF
688,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Lindsay,2035,64,7,#9FE2BF
689,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Orange Cove,2035,64,7,#9FE2BF
690,Interior use cut ratio (%),Central Valley - San Joaquin Valley,City of Tracy,2035,64,7,#9FE2BF
691,Interior use cut ratio (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2035,64,7,#9FE2BF
692,Interior use cut ratio (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2035,64,7,#9FE2BF
693,Interior use cut ratio (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2035,64,7,#9FE2BF
694,Interior use cut ratio (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2035,64,7,#9FE2BF
695,Interior use cut ratio (%),San Francisco Bay Area,Alameda County Water District,2035,64,7,#9FE2BF
