,Type,Study Region,Contractor,Year,Value,k_labels,colors
251,Landscape Use (acre-feet),Southern California,Ventura County Watershed Protection District,2025,1,8,#FFBF00
252,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2030,1,3,#FF7F50
253,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2030,1,3,#FF7F50
254,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2030,1,3,#FF7F50
255,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2030,1,3,#FF7F50
256,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2030,1,3,#FF7F50
257,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,1,3,#FF7F50
258,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,1,3,#FF7F50
259,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2030,1,3,#FF7F50
260,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,1,3,#FF7F50
261,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2030,1,3,#FF7F50
262,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2030,1,3,#FF7F50
263,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2030,1,3,#FF7F50
264,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2030,1,3,#FF7F50
265,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2030,1,3,#FF7F50
266,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2030,1,3,#FF7F50
267,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2030,1,3,#FF7F50
268,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2030,1,3,#FF7F50
269,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2030,1,3,#FF7F50
270,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2030,1,3,#FF7F50
271,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,1,3,#FF7F50
272,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,1,3,#FF7F50
273,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,1,3,#FF7F50
274,Single-Family Residential Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,1,3,#FF7F50
275,Single-Family Residential Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2030,1,3,#FF7F50
276,Single-Family Residential Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2030,1,3,#FF7F50
277,Single-Family Residential Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2030,1,3,#FF7F50
278,Single-Family Residential Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,1,3,#FF7F50
279,Single-Family Residential Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2030,1,3,#FF7F50
280,Single-Family Residential Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,1,3,#FF7F50
281,Single-Family Residential Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,1,3,#FF7F50
282,Single-Family Residential Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2030,1,3,#FF7F50
283,Single-Family Residential Use (acre-feet),Southern California,Santa Clarita Water Division,2030,1,3,#FF7F50
284,Single-Family Residential Use (acre-feet),Southern California,Coachella Valley Water District,2030,1,3,#FF7F50
285,Single-Family Residential Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2030,1,3,#FF7F50
286,Single-Family Residential Use (acre-feet),Southern California,Desert Water Agency,2030,1,3,#FF7F50
287,Single-Family Residential Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2030,1,3,#FF7F50
288,Single-Family Residential Use (acre-feet),Southern California,Mojave Water Agency,2030,1,3,#FF7F50
289,Single-Family Residential Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,1,3,#FF7F50
290,Single-Family Residential Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2030,1,3,#FF7F50
291,Single-Family Residential Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2030,1,3,#FF7F50
292,Single-Family Residential Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2030,1,3,#FF7F50
293,Single-Family Residential Use (acre-feet),Southern California,Ventura County Watershed Protection District,2030,1,3,#FF7F50
294,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2030,1,4,#DFFF00
295,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2030,1,4,#DFFF00
296,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2030,1,4,#DFFF00
297,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2030,1,4,#DFFF00
298,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2030,1,4,#DFFF00
299,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,1,4,#DFFF00
300,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,1,4,#DFFF00
301,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2030,1,4,#DFFF00
302,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,1,4,#DFFF00
303,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2030,1,4,#DFFF00
304,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2030,1,4,#DFFF00
305,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2030,1,4,#DFFF00
306,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2030,1,4,#DFFF00
307,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2030,1,4,#DFFF00
308,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2030,1,4,#DFFF00
309,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2030,1,4,#DFFF00
310,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2030,1,4,#DFFF00
311,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2030,1,4,#DFFF00
312,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2030,1,4,#DFFF00
313,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,1,4,#DFFF00
314,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,1,4,#DFFF00
315,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,1,4,#DFFF00
316,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,1,4,#DFFF00
317,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2030,1,4,#DFFF00
318,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2030,1,4,#DFFF00
319,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2030,1,4,#DFFF00
320,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,1,4,#DFFF00
321,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2030,1,4,#DFFF00
322,Multi-Family Residential Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,1,4,#DFFF00
323,Multi-Family Residential Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,1,4,#DFFF00
324,Multi-Family Residential Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2030,1,4,#DFFF00
325,Multi-Family Residential Use (acre-feet),Southern California,Santa Clarita Water Division,2030,1,4,#DFFF00
326,Multi-Family Residential Use (acre-feet),Southern California,Coachella Valley Water District,2030,1,4,#DFFF00
327,Multi-Family Residential Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2030,1,4,#DFFF00
328,Multi-Family Residential Use (acre-feet),Southern California,Desert Water Agency,2030,1,4,#DFFF00
329,Multi-Family Residential Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2030,1,4,#DFFF00
330,Multi-Family Residential Use (acre-feet),Southern California,Mojave Water Agency,2030,1,4,#DFFF00
331,Multi-Family Residential Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,1,4,#DFFF00
332,Multi-Family Residential Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2030,1,4,#DFFF00
333,Multi-Family Residential Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2030,1,4,#DFFF00
334,Multi-Family Residential Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2030,1,4,#DFFF00
335,Multi-Family Residential Use (acre-feet),Southern California,Ventura County Watershed Protection District,2030,1,4,#DFFF00
336,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2030,1,5,#6495ED
337,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2030,1,5,#6495ED
338,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2030,1,5,#6495ED
339,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2030,1,5,#6495ED
340,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2030,1,5,#6495ED
341,Industrial Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,1,5,#6495ED
342,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,1,5,#6495ED
343,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2030,1,5,#6495ED
344,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,1,5,#6495ED
345,Industrial Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2030,1,5,#6495ED
346,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2030,1,5,#6495ED
347,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2030,1,5,#6495ED
348,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2030,1,5,#6495ED
349,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2030,1,5,#6495ED
350,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2030,1,5,#6495ED
351,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2030,1,5,#6495ED
352,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2030,1,5,#6495ED
353,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2030,1,5,#6495ED
354,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2030,1,5,#6495ED
355,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,1,5,#6495ED
356,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,1,5,#6495ED
357,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,1,5,#6495ED
358,Industrial Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,1,5,#6495ED
359,Industrial Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2030,1,5,#6495ED
360,Industrial Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2030,1,5,#6495ED
361,Industrial Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2030,1,5,#6495ED
362,Industrial Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,1,5,#6495ED
363,Industrial Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2030,1,5,#6495ED
364,Industrial Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,1,5,#6495ED
365,Industrial Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,1,5,#6495ED
366,Industrial Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2030,1,5,#6495ED
367,Industrial Use (acre-feet),Southern California,Santa Clarita Water Division,2030,1,5,#6495ED
368,Industrial Use (acre-feet),Southern California,Coachella Valley Water District,2030,1,5,#6495ED
369,Industrial Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2030,1,5,#6495ED
370,Industrial Use (acre-feet),Southern California,Desert Water Agency,2030,1,5,#6495ED
371,Industrial Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2030,1,5,#6495ED
372,Industrial Use (acre-feet),Southern California,Mojave Water Agency,2030,1,5,#6495ED
373,Industrial Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,1,5,#6495ED
374,Industrial Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2030,1,5,#6495ED
375,Industrial Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2030,1,5,#6495ED
376,Industrial Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2030,1,5,#6495ED
377,Industrial Use (acre-feet),Southern California,Ventura County Watershed Protection District,2030,1,5,#6495ED
378,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2030,1,6,#CCCCFF
379,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2030,1,6,#CCCCFF
380,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2030,1,6,#CCCCFF
381,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2030,1,6,#CCCCFF
382,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2030,1,6,#CCCCFF
383,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,1,6,#CCCCFF
384,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,1,6,#CCCCFF
385,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2030,1,6,#CCCCFF
386,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,1,6,#CCCCFF
387,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2030,1,6,#CCCCFF
388,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2030,1,6,#CCCCFF
389,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2030,1,6,#CCCCFF
390,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2030,1,6,#CCCCFF
391,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2030,1,6,#CCCCFF
392,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2030,1,6,#CCCCFF
393,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2030,1,6,#CCCCFF
394,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2030,1,6,#CCCCFF
395,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2030,1,6,#CCCCFF
396,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2030,1,6,#CCCCFF
397,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,1,6,#CCCCFF
398,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,1,6,#CCCCFF
399,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,1,6,#CCCCFF
400,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,1,6,#CCCCFF
401,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2030,1,6,#CCCCFF
402,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2030,1,6,#CCCCFF
403,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2030,1,6,#CCCCFF
404,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,1,6,#CCCCFF
405,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2030,1,6,#CCCCFF
406,Commercial and Governmental Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,1,6,#CCCCFF
407,Commercial and Governmental Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,1,6,#CCCCFF
408,Commercial and Governmental Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2030,1,6,#CCCCFF
409,Commercial and Governmental Use (acre-feet),Southern California,Santa Clarita Water Division,2030,1,6,#CCCCFF
410,Commercial and Governmental Use (acre-feet),Southern California,Coachella Valley Water District,2030,1,6,#CCCCFF
411,Commercial and Governmental Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2030,1,6,#CCCCFF
412,Commercial and Governmental Use (acre-feet),Southern California,Desert Water Agency,2030,1,6,#CCCCFF
413,Commercial and Governmental Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2030,1,6,#CCCCFF
414,Commercial and Governmental Use (acre-feet),Southern California,Mojave Water Agency,2030,1,6,#CCCCFF
415,Commercial and Governmental Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,1,6,#CCCCFF
416,Commercial and Governmental Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2030,1,6,#CCCCFF
417,Commercial and Governmental Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2030,1,6,#CCCCFF
418,Commercial and Governmental Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2030,1,6,#CCCCFF
419,Commercial and Governmental Use (acre-feet),Southern California,Ventura County Watershed Protection District,2030,1,6,#CCCCFF
420,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2030,1,7,#9FE2BF
421,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2030,1,7,#9FE2BF
422,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2030,1,7,#9FE2BF
423,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2030,1,7,#9FE2BF
424,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2030,1,7,#9FE2BF
425,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,1,7,#9FE2BF
426,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,1,7,#9FE2BF
427,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2030,1,7,#9FE2BF
428,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,1,7,#9FE2BF
429,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2030,1,7,#9FE2BF
430,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2030,1,7,#9FE2BF
431,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2030,1,7,#9FE2BF
432,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2030,1,7,#9FE2BF
433,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2030,1,7,#9FE2BF
434,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2030,1,7,#9FE2BF
435,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2030,1,7,#9FE2BF
436,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2030,1,7,#9FE2BF
437,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2030,1,7,#9FE2BF
438,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2030,1,7,#9FE2BF
439,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,1,7,#9FE2BF
440,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,1,7,#9FE2BF
441,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,1,7,#9FE2BF
442,Agricultural Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,1,7,#9FE2BF
443,Agricultural Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2030,1,7,#9FE2BF
444,Agricultural Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2030,1,7,#9FE2BF
445,Agricultural Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2030,1,7,#9FE2BF
446,Agricultural Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,1,7,#9FE2BF
447,Agricultural Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2030,1,7,#9FE2BF
448,Agricultural Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,1,7,#9FE2BF
449,Agricultural Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,1,7,#9FE2BF
450,Agricultural Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2030,1,7,#9FE2BF
451,Agricultural Use (acre-feet),Southern California,Santa Clarita Water Division,2030,1,7,#9FE2BF
452,Agricultural Use (acre-feet),Southern California,Coachella Valley Water District,2030,1,7,#9FE2BF
453,Agricultural Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2030,1,7,#9FE2BF
454,Agricultural Use (acre-feet),Southern California,Desert Water Agency,2030,1,7,#9FE2BF
455,Agricultural Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2030,1,7,#9FE2BF
456,Agricultural Use (acre-feet),Southern California,Mojave Water Agency,2030,1,7,#9FE2BF
457,Agricultural Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,1,7,#9FE2BF
458,Agricultural Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2030,1,7,#9FE2BF
459,Agricultural Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2030,1,7,#9FE2BF
460,Agricultural Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2030,1,7,#9FE2BF
461,Agricultural Use (acre-feet),Southern California,Ventura County Watershed Protection District,2030,1,7,#9FE2BF
462,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2030,1,8,#FFBF00
463,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2030,1,8,#FFBF00
464,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2030,1,8,#FFBF00
465,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2030,1,8,#FFBF00
466,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2030,1,8,#FFBF00
467,Landscape Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,1,8,#FFBF00
468,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,1,8,#FFBF00
469,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2030,1,8,#FFBF00
470,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,1,8,#FFBF00
471,Landscape Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2030,1,8,#FFBF00
472,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2030,1,8,#FFBF00
473,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2030,1,8,#FFBF00
474,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2030,1,8,#FFBF00
475,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2030,1,8,#FFBF00
476,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2030,1,8,#FFBF00
477,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2030,1,8,#FFBF00
478,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2030,1,8,#FFBF00
479,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2030,1,8,#FFBF00
480,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2030,1,8,#FFBF00
481,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,1,8,#FFBF00
482,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,1,8,#FFBF00
483,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,1,8,#FFBF00
484,Landscape Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2030,1,8,#FFBF00
485,Landscape Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2030,1,8,#FFBF00
486,Landscape Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2030,1,8,#FFBF00
487,Landscape Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2030,1,8,#FFBF00
488,Landscape Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2030,1,8,#FFBF00
489,Landscape Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2030,1,8,#FFBF00
490,Landscape Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,1,8,#FFBF00
491,Landscape Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,1,8,#FFBF00
492,Landscape Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2030,1,8,#FFBF00
493,Landscape Use (acre-feet),Southern California,Santa Clarita Water Division,2030,1,8,#FFBF00
494,Landscape Use (acre-feet),Southern California,Coachella Valley Water District,2030,1,8,#FFBF00
495,Landscape Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2030,1,8,#FFBF00
496,Landscape Use (acre-feet),Southern California,Desert Water Agency,2030,1,8,#FFBF00
497,Landscape Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2030,1,8,#FFBF00
498,Landscape Use (acre-feet),Southern California,Mojave Water Agency,2030,1,8,#FFBF00
499,Landscape Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,1,8,#FFBF00
500,Landscape Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2030,1,8,#FFBF00
501,Landscape Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2030,1,8,#FFBF00
502,Landscape Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2030,1,8,#FFBF00
