,Type,Study Region,Contractor,Year,Value,k_labels,colors
248,Fraction of single-family residential use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2040,67,9,#808000
249,Fraction of single-family residential use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2040,67,9,#808000
250,Fraction of single-family residential use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2040,67,9,#808000
251,Fraction of single-family residential use that is interior (%),Southern California,Ventura County Watershed Protection District,2040,67,9,#808000
252,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2040,82,10,#008000
253,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2040,82,10,#008000
254,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2040,82,10,#008000
255,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2040,82,10,#008000
256,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2040,82,10,#008000
257,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,82,10,#008000
258,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,82,10,#008000
259,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2040,82,10,#008000
260,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,82,10,#008000
261,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2040,82,10,#008000
262,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2040,82,10,#008000
263,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2040,82,10,#008000
264,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2040,82,10,#008000
265,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2040,82,10,#008000
266,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2040,82,10,#008000
267,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2040,82,10,#008000
268,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2040,82,10,#008000
269,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2040,82,10,#008000
270,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2040,82,10,#008000
271,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,82,10,#008000
272,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,82,10,#008000
273,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,82,10,#008000
274,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 8",2040,82,10,#008000
275,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,Alameda County Water District,2040,82,10,#008000
276,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2040,82,10,#008000
277,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2040,82,10,#008000
278,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 7",2040,82,10,#008000
279,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2040,82,10,#008000
280,Fraction of multi-family residential use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,82,10,#008000
281,Fraction of multi-family residential use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,82,10,#008000
282,Fraction of multi-family residential use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2040,82,10,#008000
283,Fraction of multi-family residential use that is interior (%),Southern California,Santa Clarita Water Division,2040,82,10,#008000
284,Fraction of multi-family residential use that is interior (%),Southern California,Coachella Valley Water District,2040,82,10,#008000
285,Fraction of multi-family residential use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2040,82,10,#008000
286,Fraction of multi-family residential use that is interior (%),Southern California,Desert Water Agency,2040,82,10,#008000
287,Fraction of multi-family residential use that is interior (%),Southern California,Metropolitan Water District of Southern California,2040,82,10,#008000
288,Fraction of multi-family residential use that is interior (%),Southern California,Mojave Water Agency,2040,82,10,#008000
289,Fraction of multi-family residential use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,82,10,#008000
290,Fraction of multi-family residential use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2040,82,10,#008000
291,Fraction of multi-family residential use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2040,82,10,#008000
292,Fraction of multi-family residential use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2040,82,10,#008000
293,Fraction of multi-family residential use that is interior (%),Southern California,Ventura County Watershed Protection District,2040,82,10,#008000
294,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2040,77,11,#0000FF
295,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2040,77,11,#0000FF
296,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2040,77,11,#0000FF
297,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2040,77,11,#0000FF
298,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2040,77,11,#0000FF
299,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,77,11,#0000FF
300,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,77,11,#0000FF
301,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2040,77,11,#0000FF
302,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,77,11,#0000FF
303,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2040,77,11,#0000FF
304,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2040,77,11,#0000FF
305,Fraction of commercial use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2040,77,11,#0000FF
306,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2040,77,11,#0000FF
307,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2040,77,11,#0000FF
308,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2040,77,11,#0000FF
309,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2040,77,11,#0000FF
310,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2040,77,11,#0000FF
311,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2040,77,11,#0000FF
312,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2040,77,11,#0000FF
313,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,77,11,#0000FF
314,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,77,11,#0000FF
315,Fraction of commercial use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,77,11,#0000FF
316,Fraction of commercial use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 8",2040,77,11,#0000FF
317,Fraction of commercial use that is interior (%),San Francisco Bay Area,Alameda County Water District,2040,77,11,#0000FF
318,Fraction of commercial use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2040,77,11,#0000FF
319,Fraction of commercial use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2040,77,11,#0000FF
320,Fraction of commercial use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 7",2040,77,11,#0000FF
321,Fraction of commercial use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2040,77,11,#0000FF
322,Fraction of commercial use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,77,11,#0000FF
323,Fraction of commercial use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,77,11,#0000FF
324,Fraction of commercial use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2040,77,11,#0000FF
325,Fraction of commercial use that is interior (%),Southern California,Santa Clarita Water Division,2040,77,11,#0000FF
326,Fraction of commercial use that is interior (%),Southern California,Coachella Valley Water District,2040,77,11,#0000FF
327,Fraction of commercial use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2040,77,11,#0000FF
328,Fraction of commercial use that is interior (%),Southern California,Desert Water Agency,2040,77,11,#0000FF
329,Fraction of commercial use that is interior (%),Southern California,Metropolitan Water District of Southern California,2040,77,11,#0000FF
330,Fraction of commercial use that is interior (%),Southern California,Mojave Water Agency,2040,77,11,#0000FF
331,Fraction of commercial use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,77,11,#0000FF
332,Fraction of commercial use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2040,77,11,#0000FF
333,Fraction of commercial use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2040,77,11,#0000FF
334,Fraction of commercial use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2040,77,11,#0000FF
335,Fraction of commercial use that is interior (%),Southern California,Ventura County Watershed Protection District,2040,77,11,#0000FF
336,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2040,83,12,#000080
337,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2040,83,12,#000080
338,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2040,83,12,#000080
339,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2040,83,12,#000080
340,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2040,83,12,#000080
341,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,83,12,#000080
342,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,83,12,#000080
343,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2040,83,12,#000080
344,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,83,12,#000080
345,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2040,83,12,#000080
346,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2040,83,12,#000080
347,Fraction of industrial use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2040,83,12,#000080
348,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2040,83,12,#000080
349,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2040,83,12,#000080
350,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2040,83,12,#000080
351,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2040,83,12,#000080
352,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2040,83,12,#000080
353,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2040,83,12,#000080
354,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2040,83,12,#000080
355,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,83,12,#000080
356,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,83,12,#000080
357,Fraction of industrial use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,83,12,#000080
358,Fraction of industrial use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 8",2040,83,12,#000080
359,Fraction of industrial use that is interior (%),San Francisco Bay Area,Alameda County Water District,2040,83,12,#000080
360,Fraction of industrial use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2040,83,12,#000080
361,Fraction of industrial use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2040,83,12,#000080
362,Fraction of industrial use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 7",2040,83,12,#000080
363,Fraction of industrial use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2040,83,12,#000080
364,Fraction of industrial use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,83,12,#000080
365,Fraction of industrial use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,83,12,#000080
366,Fraction of industrial use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2040,83,12,#000080
367,Fraction of industrial use that is interior (%),Southern California,Santa Clarita Water Division,2040,83,12,#000080
368,Fraction of industrial use that is interior (%),Southern California,Coachella Valley Water District,2040,83,12,#000080
369,Fraction of industrial use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2040,83,12,#000080
370,Fraction of industrial use that is interior (%),Southern California,Desert Water Agency,2040,83,12,#000080
371,Fraction of industrial use that is interior (%),Southern California,Metropolitan Water District of Southern California,2040,83,12,#000080
372,Fraction of industrial use that is interior (%),Southern California,Mojave Water Agency,2040,83,12,#000080
373,Fraction of industrial use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,83,12,#000080
374,Fraction of industrial use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2040,83,12,#000080
375,Fraction of industrial use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2040,83,12,#000080
376,Fraction of industrial use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2040,83,12,#000080
377,Fraction of industrial use that is interior (%),Southern California,Ventura County Watershed Protection District,2040,83,12,#000080
378,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of Folsom,2040,35,13,#00FF00
379,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of Redding,2040,35,13,#00FF00
380,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of Roseville,2040,35,13,#00FF00
381,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of West Sacramento,2040,35,13,#00FF00
382,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Yuba City,2040,35,13,#00FF00
383,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,35,13,#00FF00
384,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,35,13,#00FF00
385,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Placer County Water Agency,2040,35,13,#00FF00
386,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,35,13,#00FF00
387,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,San Juan Water District,2040,35,13,#00FF00
388,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Shasta Contractors,2040,35,13,#00FF00
389,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Solano County Water Agency,2040,35,13,#00FF00
390,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Avenal,2040,35,13,#00FF00
391,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Coalinga,2040,35,13,#00FF00
392,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Fresno,2040,35,13,#00FF00
393,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Huron,2040,35,13,#00FF00
394,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Lindsay,2040,35,13,#00FF00
395,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Orange Cove,2040,35,13,#00FF00
396,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Tracy,2040,35,13,#00FF00
397,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,35,13,#00FF00
398,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,35,13,#00FF00
399,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,35,13,#00FF00
400,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 8",2040,35,13,#00FF00
401,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,Alameda County Water District,2040,35,13,#00FF00
402,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,Contra Costa Water District,2040,35,13,#00FF00
403,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,East Bay Municipal Utilities District,2040,35,13,#00FF00
404,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,"San Benito County Water District, Zone 7",2040,35,13,#00FF00
405,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,Santa Clara Valley Water District,2040,35,13,#00FF00
406,Share of exterior use unaffected by ETAW (% of total exterior use),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,35,13,#00FF00
407,Share of exterior use unaffected by ETAW (% of total exterior use),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,35,13,#00FF00
408,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Antelope Valley-East Kern Water Agency,2040,35,13,#00FF00
409,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Santa Clarita Water Division,2040,35,13,#00FF00
410,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Coachella Valley Water District,2040,35,13,#00FF00
411,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Crestline-Lake Arrowhead Water Agency,2040,35,13,#00FF00
412,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Desert Water Agency,2040,35,13,#00FF00
413,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Metropolitan Water District of Southern California,2040,35,13,#00FF00
414,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Mojave Water Agency,2040,35,13,#00FF00
415,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,35,13,#00FF00
416,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,San Bernardino Valley Municipal Water District,2040,35,13,#00FF00
417,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,San Gabriel Valley Municipal Water District,2040,35,13,#00FF00
418,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,San Gorgonio Pass Water Agency,2040,35,13,#00FF00
419,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Ventura County Watershed Protection District,2040,35,13,#00FF00
420,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2045,67,9,#808000
421,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2045,67,9,#808000
422,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2045,67,9,#808000
423,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2045,67,9,#808000
424,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2045,67,9,#808000
425,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,67,9,#808000
426,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,67,9,#808000
427,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2045,67,9,#808000
428,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,67,9,#808000
429,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2045,67,9,#808000
430,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2045,67,9,#808000
431,Fraction of single-family residential use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2045,67,9,#808000
432,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2045,67,9,#808000
433,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2045,67,9,#808000
434,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2045,67,9,#808000
435,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2045,67,9,#808000
436,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2045,67,9,#808000
437,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2045,67,9,#808000
438,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2045,67,9,#808000
439,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,67,9,#808000
440,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,67,9,#808000
441,Fraction of single-family residential use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,67,9,#808000
442,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 9",2045,67,9,#808000
443,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,Alameda County Water District,2045,67,9,#808000
444,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2045,67,9,#808000
445,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2045,67,9,#808000
446,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 8",2045,67,9,#808000
447,Fraction of single-family residential use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2045,67,9,#808000
448,Fraction of single-family residential use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,67,9,#808000
449,Fraction of single-family residential use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,67,9,#808000
450,Fraction of single-family residential use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2045,67,9,#808000
451,Fraction of single-family residential use that is interior (%),Southern California,Santa Clarita Water Division,2045,67,9,#808000
452,Fraction of single-family residential use that is interior (%),Southern California,Coachella Valley Water District,2045,67,9,#808000
453,Fraction of single-family residential use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2045,67,9,#808000
454,Fraction of single-family residential use that is interior (%),Southern California,Desert Water Agency,2045,67,9,#808000
455,Fraction of single-family residential use that is interior (%),Southern California,Metropolitan Water District of Southern California,2045,67,9,#808000
456,Fraction of single-family residential use that is interior (%),Southern California,Mojave Water Agency,2045,67,9,#808000
457,Fraction of single-family residential use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,67,9,#808000
458,Fraction of single-family residential use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2045,67,9,#808000
459,Fraction of single-family residential use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2045,67,9,#808000
460,Fraction of single-family residential use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2045,67,9,#808000
461,Fraction of single-family residential use that is interior (%),Southern California,Ventura County Watershed Protection District,2045,67,9,#808000
462,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Folsom,2045,82,10,#008000
463,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Redding,2045,82,10,#008000
464,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of Roseville,2045,82,10,#008000
465,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,City of West Sacramento,2045,82,10,#008000
466,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Yuba City,2045,82,10,#008000
467,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,82,10,#008000
468,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,82,10,#008000
469,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Placer County Water Agency,2045,82,10,#008000
470,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,82,10,#008000
471,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,San Juan Water District,2045,82,10,#008000
472,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Shasta Contractors,2045,82,10,#008000
473,Fraction of multi-family residential use that is interior (%),Central Valley - Sacramento Valley,Solano County Water Agency,2045,82,10,#008000
474,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Avenal,2045,82,10,#008000
475,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Coalinga,2045,82,10,#008000
476,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Fresno,2045,82,10,#008000
477,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Huron,2045,82,10,#008000
478,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Lindsay,2045,82,10,#008000
479,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Orange Cove,2045,82,10,#008000
480,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,City of Tracy,2045,82,10,#008000
481,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,82,10,#008000
482,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,82,10,#008000
483,Fraction of multi-family residential use that is interior (%),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,82,10,#008000
484,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 9",2045,82,10,#008000
485,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,Alameda County Water District,2045,82,10,#008000
486,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,Contra Costa Water District,2045,82,10,#008000
487,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,East Bay Municipal Utilities District,2045,82,10,#008000
488,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,"San Benito County Water District, Zone 8",2045,82,10,#008000
489,Fraction of multi-family residential use that is interior (%),San Francisco Bay Area,Santa Clara Valley Water District,2045,82,10,#008000
490,Fraction of multi-family residential use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,82,10,#008000
491,Fraction of multi-family residential use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,82,10,#008000
492,Fraction of multi-family residential use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2045,82,10,#008000
493,Fraction of multi-family residential use that is interior (%),Southern California,Santa Clarita Water Division,2045,82,10,#008000
494,Fraction of multi-family residential use that is interior (%),Southern California,Coachella Valley Water District,2045,82,10,#008000
495,Fraction of multi-family residential use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2045,82,10,#008000
