Variable,Contractor,2025,2030,2035,2040,2045,Notes
Transfers and Exchanges Supply Cost ($/AF),East Bay Municipal Utilities District,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),"San Benito County Water District, Zone 6",455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),Santa Clara Valley Water District,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),San Luis Obispo County Flood Control & Water Conservation District,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),Santa Barbara County Flood Control & Water Conservation District,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),Antelope Valley-East Kern Water Agency,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),Santa Clarita Water Division,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),Coachella Valley Water District,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),Crestline-Lake Arrowhead Water Agency,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),Desert Water Agency,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),Metropolitan Water District of Southern California,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),Mojave Water Agency,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),Palmdale Water District & Littlerock Creek Irrigation District,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),San Bernardino Valley Municipal Water District,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),San Gabriel Valley Municipal Water District,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),San Gorgonio Pass Water Agency,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Transfers and Exchanges Supply Cost ($/AF),Ventura County Watershed Protection District,455.1436251,551.7497488,648.3558725,648.3558725,744.9619962,
Other Supply Cost ($/AF),Butte County,0,0,0,0,0,
Other Supply Cost ($/AF),City of Folsom,0,0,0,0,0,
Other Supply Cost ($/AF),City of Redding,0,0,0,0,0,
Other Supply Cost ($/AF),City of Roseville,0,0,0,0,0,
Other Supply Cost ($/AF),City of West Sacramento,0,0,0,0,0,
Other Supply Cost ($/AF),Yuba City,0,0,0,0,0,
Other Supply Cost ($/AF),El Dorado Irrigation District,0,0,0,0,0,
Other Supply Cost ($/AF),Napa County Flood Control & Water Conservation District,0,0,0,0,0,
Other Supply Cost ($/AF),Placer County Water Agency,0,0,0,0,0,
Other Supply Cost ($/AF),Sacramento County Water Agency,0,0,0,0,0,
Other Supply Cost ($/AF),San Juan Water District,0,0,0,0,0,
Other Supply Cost ($/AF),Shasta Contractors,0,0,0,0,0,
Other Supply Cost ($/AF),Solano County Water Agency,0,0,0,0,0,
Other Supply Cost ($/AF),City of Avenal,0,0,0,0,0,
Other Supply Cost ($/AF),City of Coalinga,0,0,0,0,0,
Other Supply Cost ($/AF),City of Fresno,0,0,0,0,0,
Other Supply Cost ($/AF),City of Huron,0,0,0,0,0,
Other Supply Cost ($/AF),City of Lindsay,0,0,0,0,0,
Other Supply Cost ($/AF),City of Orange Cove,0,0,0,0,0,
Other Supply Cost ($/AF),City of Tracy,0,0,0,0,0,
Other Supply Cost ($/AF),Kern County Water Agency Improvement District No 4,0,0,0,0,0,
Other Supply Cost ($/AF),Other Friant-Kern M&I Contractors,0,0,0,0,0,
Other Supply Cost ($/AF),Stockton-East Water District,0,0,0,0,0,
Other Supply Cost ($/AF),"Alameda County Flood Control and Water Conservation District, Zone 7",0,0,0,0,0,
Other Supply Cost ($/AF),Alameda County Water District,0,0,0,0,0,
Other Supply Cost ($/AF),Contra Costa Water District,0,0,0,0,0,
Other Supply Cost ($/AF),East Bay Municipal Utilities District,0,0,0,0,0,
Other Supply Cost ($/AF),"San Benito County Water District, Zone 6",0,0,0,0,0,
Other Supply Cost ($/AF),Santa Clara Valley Water District,0,0,0,0,0,
Other Supply Cost ($/AF),San Luis Obispo County Flood Control & Water Conservation District,0,0,0,0,0,
Other Supply Cost ($/AF),Santa Barbara County Flood Control & Water Conservation District,0,0,0,0,0,
Other Supply Cost ($/AF),Antelope Valley-East Kern Water Agency,0,0,0,0,0,
Other Supply Cost ($/AF),Santa Clarita Water Division,0,0,0,0,0,
Other Supply Cost ($/AF),Coachella Valley Water District,0,0,0,0,0,
Other Supply Cost ($/AF),Crestline-Lake Arrowhead Water Agency,0,0,0,0,0,
Other Supply Cost ($/AF),Desert Water Agency,0,0,0,0,0,
Other Supply Cost ($/AF),Metropolitan Water District of Southern California,0,0,0,0,0,
Other Supply Cost ($/AF),Mojave Water Agency,0,0,0,0,0,
Other Supply Cost ($/AF),Palmdale Water District & Littlerock Creek Irrigation District,0,0,0,0,0,
Other Supply Cost ($/AF),San Bernardino Valley Municipal Water District,0,0,0,0,0,
Other Supply Cost ($/AF),San Gabriel Valley Municipal Water District,0,0,0,0,0,
Other Supply Cost ($/AF),San Gorgonio Pass Water Agency,0,0,0,0,0,
Other Supply Cost ($/AF),Ventura County Watershed Protection District,0,0,0,0,0,
Additional Conservation Cost ($/AF),Butte County,0,0,0,0,0,
Additional Conservation Cost ($/AF),City of Folsom,0,0,0,0,0,
Additional Conservation Cost ($/AF),City of Redding,0,0,0,0,0,
Additional Conservation Cost ($/AF),City of Roseville,0,0,0,0,0,
Additional Conservation Cost ($/AF),City of West Sacramento,0,0,0,0,0,
Additional Conservation Cost ($/AF),Yuba City,0,0,0,0,0,
Additional Conservation Cost ($/AF),El Dorado Irrigation District,0,0,0,0,0,
Additional Conservation Cost ($/AF),Napa County Flood Control & Water Conservation District,0,0,0,0,0,
Additional Conservation Cost ($/AF),Placer County Water Agency,0,0,0,0,0,
Additional Conservation Cost ($/AF),Sacramento County Water Agency,0,0,0,0,0,
Additional Conservation Cost ($/AF),San Juan Water District,0,0,0,0,0,
Additional Conservation Cost ($/AF),Shasta Contractors,0,0,0,0,0,
Additional Conservation Cost ($/AF),Solano County Water Agency,0,0,0,0,0,
Additional Conservation Cost ($/AF),City of Avenal,0,0,0,0,0,
Additional Conservation Cost ($/AF),City of Coalinga,0,0,0,0,0,
Additional Conservation Cost ($/AF),City of Fresno,0,0,0,0,0,
Additional Conservation Cost ($/AF),City of Huron,0,0,0,0,0,
Additional Conservation Cost ($/AF),City of Lindsay,0,0,0,0,0,
Additional Conservation Cost ($/AF),City of Orange Cove,0,0,0,0,0,
Additional Conservation Cost ($/AF),City of Tracy,0,0,0,0,0,
Additional Conservation Cost ($/AF),Kern County Water Agency Improvement District No 4,0,0,0,0,0,
Additional Conservation Cost ($/AF),Other Friant-Kern M&I Contractors,0,0,0,0,0,
Additional Conservation Cost ($/AF),Stockton-East Water District,0,0,0,0,0,
Additional Conservation Cost ($/AF),"Alameda County Flood Control and Water Conservation District, Zone 7",0,0,0,0,0,
Additional Conservation Cost ($/AF),Alameda County Water District,0,0,0,0,0,
Additional Conservation Cost ($/AF),Contra Costa Water District,0,0,0,0,0,
Additional Conservation Cost ($/AF),East Bay Municipal Utilities District,0,0,0,0,0,
Additional Conservation Cost ($/AF),"San Benito County Water District, Zone 6",0,0,0,0,0,
Additional Conservation Cost ($/AF),Santa Clara Valley Water District,0,0,0,0,0,
Additional Conservation Cost ($/AF),San Luis Obispo County Flood Control & Water Conservation District,0,0,0,0,0,
Additional Conservation Cost ($/AF),Santa Barbara County Flood Control & Water Conservation District,0,0,0,0,0,
Additional Conservation Cost ($/AF),Antelope Valley-East Kern Water Agency,0,0,0,0,0,
Additional Conservation Cost ($/AF),Santa Clarita Water Division,0,0,0,0,0,
Additional Conservation Cost ($/AF),Coachella Valley Water District,0,0,0,0,0,
Additional Conservation Cost ($/AF),Crestline-Lake Arrowhead Water Agency,0,0,0,0,0,
Additional Conservation Cost ($/AF),Desert Water Agency,0,0,0,0,0,
Additional Conservation Cost ($/AF),Metropolitan Water District of Southern California,0,0,0,0,0,
Additional Conservation Cost ($/AF),Mojave Water Agency,0,0,0,0,0,
Additional Conservation Cost ($/AF),Palmdale Water District & Littlerock Creek Irrigation District,0,0,0,0,0,
Additional Conservation Cost ($/AF),San Bernardino Valley Municipal Water District,0,0,0,0,0,
Additional Conservation Cost ($/AF),San Gabriel Valley Municipal Water District,0,0,0,0,0,
Additional Conservation Cost ($/AF),San Gorgonio Pass Water Agency,0,0,0,0,0,
Additional Conservation Cost ($/AF),Ventura County Watershed Protection District,0,0,0,0,0,
