,Type,Study Region,Contractor,Year,Value,k_labels,colors
257,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,1,12,#000080
258,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,1,12,#000080
259,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,Placer County Water Agency,2040,1,12,#000080
260,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,1,12,#000080
261,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,San Juan Water District,2040,1,12,#000080
262,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,Shasta Contractors,2040,1,12,#000080
263,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,Solano County Water Agency,2040,1,12,#000080
264,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Avenal,2040,1,12,#000080
265,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Coalinga,2040,1,12,#000080
266,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Fresno,2040,1,12,#000080
267,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Huron,2040,1,12,#000080
268,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Lindsay,2040,1,12,#000080
269,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Orange Cove,2040,1,12,#000080
270,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Tracy,2040,1,12,#000080
271,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,Kern County Water Agency,2040,1,12,#000080
272,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,1,12,#000080
273,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,Stockton-East Water District,2040,1,12,#000080
274,Reuse from Applied Exterior Urban Water,San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,1,12,#000080
275,Reuse from Applied Exterior Urban Water,San Francisco Bay Area,Alameda County Water District,2040,1,12,#000080
276,Reuse from Applied Exterior Urban Water,San Francisco Bay Area,Contra Costa Water District,2040,1,12,#000080
277,Reuse from Applied Exterior Urban Water,San Francisco Bay Area,East Bay Municipal Utilities District,2040,1,12,#000080
278,Reuse from Applied Exterior Urban Water,San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,1,12,#000080
279,Reuse from Applied Exterior Urban Water,San Francisco Bay Area,Santa Clara Valley Water District,2040,1,12,#000080
280,Reuse from Applied Exterior Urban Water,Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,1,12,#000080
281,Reuse from Applied Exterior Urban Water,Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,1,12,#000080
282,Reuse from Applied Exterior Urban Water,Southern California,Antelope Valley-East Kern Water Agency,2040,1,12,#000080
283,Reuse from Applied Exterior Urban Water,Southern California,Santa Clarita Water Division,2040,1,12,#000080
284,Reuse from Applied Exterior Urban Water,Southern California,Coachella Valley Water District,2040,1,12,#000080
285,Reuse from Applied Exterior Urban Water,Southern California,Crestline-Lake Arrowhead Water Agency,2040,1,12,#000080
286,Reuse from Applied Exterior Urban Water,Southern California,Desert Water Agency,2040,1,12,#000080
287,Reuse from Applied Exterior Urban Water,Southern California,Metropolitan Water District of Southern California,2040,1,12,#000080
288,Reuse from Applied Exterior Urban Water,Southern California,Mojave Water Agency,2040,1,12,#000080
289,Reuse from Applied Exterior Urban Water,Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,1,12,#000080
290,Reuse from Applied Exterior Urban Water,Southern California,San Bernardino Valley Municipal Water District,2040,1,12,#000080
291,Reuse from Applied Exterior Urban Water,Southern California,San Gabriel Valley Municipal Water District,2040,1,12,#000080
292,Reuse from Applied Exterior Urban Water,Southern California,San Gorgonio Pass Water Agency,2040,1,12,#000080
293,Reuse from Applied Exterior Urban Water,Southern California,Ventura County Watershed Protection District,2040,1,12,#000080
294,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,City of Folsom,2040,1,13,#00FF00
295,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,City of Redding,2040,1,13,#00FF00
296,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,City of Roseville,2040,1,13,#00FF00
297,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,City of West Sacramento,2040,1,13,#00FF00
298,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,Yuba City,2040,1,13,#00FF00
299,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,1,13,#00FF00
300,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,1,13,#00FF00
301,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,Placer County Water Agency,2040,1,13,#00FF00
302,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,1,13,#00FF00
303,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,San Juan Water District,2040,1,13,#00FF00
304,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,Shasta Contractors,2040,1,13,#00FF00
305,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,Solano County Water Agency,2040,1,13,#00FF00
306,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Avenal,2040,1,13,#00FF00
307,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Coalinga,2040,1,13,#00FF00
308,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Fresno,2040,1,13,#00FF00
309,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Huron,2040,1,13,#00FF00
310,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Lindsay,2040,1,13,#00FF00
311,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Orange Cove,2040,1,13,#00FF00
312,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Tracy,2040,1,13,#00FF00
313,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,Kern County Water Agency,2040,1,13,#00FF00
314,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,1,13,#00FF00
315,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,Stockton-East Water District,2040,1,13,#00FF00
316,Reuse from percolation from septic tanks,San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,1,13,#00FF00
317,Reuse from percolation from septic tanks,San Francisco Bay Area,Alameda County Water District,2040,1,13,#00FF00
318,Reuse from percolation from septic tanks,San Francisco Bay Area,Contra Costa Water District,2040,1,13,#00FF00
319,Reuse from percolation from septic tanks,San Francisco Bay Area,East Bay Municipal Utilities District,2040,1,13,#00FF00
320,Reuse from percolation from septic tanks,San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,1,13,#00FF00
321,Reuse from percolation from septic tanks,San Francisco Bay Area,Santa Clara Valley Water District,2040,1,13,#00FF00
322,Reuse from percolation from septic tanks,Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,1,13,#00FF00
323,Reuse from percolation from septic tanks,Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,1,13,#00FF00
324,Reuse from percolation from septic tanks,Southern California,Antelope Valley-East Kern Water Agency,2040,1,13,#00FF00
325,Reuse from percolation from septic tanks,Southern California,Santa Clarita Water Division,2040,1,13,#00FF00
326,Reuse from percolation from septic tanks,Southern California,Coachella Valley Water District,2040,1,13,#00FF00
327,Reuse from percolation from septic tanks,Southern California,Crestline-Lake Arrowhead Water Agency,2040,1,13,#00FF00
328,Reuse from percolation from septic tanks,Southern California,Desert Water Agency,2040,1,13,#00FF00
329,Reuse from percolation from septic tanks,Southern California,Metropolitan Water District of Southern California,2040,1,13,#00FF00
330,Reuse from percolation from septic tanks,Southern California,Mojave Water Agency,2040,1,13,#00FF00
331,Reuse from percolation from septic tanks,Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,1,13,#00FF00
332,Reuse from percolation from septic tanks,Southern California,San Bernardino Valley Municipal Water District,2040,1,13,#00FF00
333,Reuse from percolation from septic tanks,Southern California,San Gabriel Valley Municipal Water District,2040,1,13,#00FF00
334,Reuse from percolation from septic tanks,Southern California,San Gorgonio Pass Water Agency,2040,1,13,#00FF00
335,Reuse from percolation from septic tanks,Southern California,Ventura County Watershed Protection District,2040,1,13,#00FF00
336,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,City of Folsom,2045,1,12,#000080
337,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,City of Redding,2045,1,12,#000080
338,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,City of Roseville,2045,1,12,#000080
339,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,City of West Sacramento,2045,1,12,#000080
340,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,Yuba City,2045,1,12,#000080
341,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,1,12,#000080
342,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,1,12,#000080
343,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,Placer County Water Agency,2045,1,12,#000080
344,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,1,12,#000080
345,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,San Juan Water District,2045,1,12,#000080
346,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,Shasta Contractors,2045,1,12,#000080
347,Reuse from Applied Exterior Urban Water,Central Valley - Sacramento Valley,Solano County Water Agency,2045,1,12,#000080
348,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Avenal,2045,1,12,#000080
349,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Coalinga,2045,1,12,#000080
350,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Fresno,2045,1,12,#000080
351,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Huron,2045,1,12,#000080
352,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Lindsay,2045,1,12,#000080
353,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Orange Cove,2045,1,12,#000080
354,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,City of Tracy,2045,1,12,#000080
355,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,Kern County Water Agency,2045,1,12,#000080
356,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,1,12,#000080
357,Reuse from Applied Exterior Urban Water,Central Valley - San Joaquin Valley,Stockton-East Water District,2045,1,12,#000080
358,Reuse from Applied Exterior Urban Water,San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,1,12,#000080
359,Reuse from Applied Exterior Urban Water,San Francisco Bay Area,Alameda County Water District,2045,1,12,#000080
360,Reuse from Applied Exterior Urban Water,San Francisco Bay Area,Contra Costa Water District,2045,1,12,#000080
361,Reuse from Applied Exterior Urban Water,San Francisco Bay Area,East Bay Municipal Utilities District,2045,1,12,#000080
362,Reuse from Applied Exterior Urban Water,San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,1,12,#000080
363,Reuse from Applied Exterior Urban Water,San Francisco Bay Area,Santa Clara Valley Water District,2045,1,12,#000080
364,Reuse from Applied Exterior Urban Water,Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,1,12,#000080
365,Reuse from Applied Exterior Urban Water,Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,1,12,#000080
366,Reuse from Applied Exterior Urban Water,Southern California,Antelope Valley-East Kern Water Agency,2045,1,12,#000080
367,Reuse from Applied Exterior Urban Water,Southern California,Santa Clarita Water Division,2045,1,12,#000080
368,Reuse from Applied Exterior Urban Water,Southern California,Coachella Valley Water District,2045,1,12,#000080
369,Reuse from Applied Exterior Urban Water,Southern California,Crestline-Lake Arrowhead Water Agency,2045,1,12,#000080
370,Reuse from Applied Exterior Urban Water,Southern California,Desert Water Agency,2045,1,12,#000080
371,Reuse from Applied Exterior Urban Water,Southern California,Metropolitan Water District of Southern California,2045,1,12,#000080
372,Reuse from Applied Exterior Urban Water,Southern California,Mojave Water Agency,2045,1,12,#000080
373,Reuse from Applied Exterior Urban Water,Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,1,12,#000080
374,Reuse from Applied Exterior Urban Water,Southern California,San Bernardino Valley Municipal Water District,2045,1,12,#000080
375,Reuse from Applied Exterior Urban Water,Southern California,San Gabriel Valley Municipal Water District,2045,1,12,#000080
376,Reuse from Applied Exterior Urban Water,Southern California,San Gorgonio Pass Water Agency,2045,1,12,#000080
377,Reuse from Applied Exterior Urban Water,Southern California,Ventura County Watershed Protection District,2045,1,12,#000080
378,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,City of Folsom,2045,1,13,#00FF00
379,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,City of Redding,2045,1,13,#00FF00
380,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,City of Roseville,2045,1,13,#00FF00
381,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,City of West Sacramento,2045,1,13,#00FF00
382,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,Yuba City,2045,1,13,#00FF00
383,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,1,13,#00FF00
384,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,1,13,#00FF00
385,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,Placer County Water Agency,2045,1,13,#00FF00
386,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,1,13,#00FF00
387,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,San Juan Water District,2045,1,13,#00FF00
388,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,Shasta Contractors,2045,1,13,#00FF00
389,Reuse from percolation from septic tanks,Central Valley - Sacramento Valley,Solano County Water Agency,2045,1,13,#00FF00
390,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Avenal,2045,1,13,#00FF00
391,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Coalinga,2045,1,13,#00FF00
392,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Fresno,2045,1,13,#00FF00
393,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Huron,2045,1,13,#00FF00
394,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Lindsay,2045,1,13,#00FF00
395,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Orange Cove,2045,1,13,#00FF00
396,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,City of Tracy,2045,1,13,#00FF00
397,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,Kern County Water Agency,2045,1,13,#00FF00
398,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,1,13,#00FF00
399,Reuse from percolation from septic tanks,Central Valley - San Joaquin Valley,Stockton-East Water District,2045,1,13,#00FF00
400,Reuse from percolation from septic tanks,San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,1,13,#00FF00
401,Reuse from percolation from septic tanks,San Francisco Bay Area,Alameda County Water District,2045,1,13,#00FF00
402,Reuse from percolation from septic tanks,San Francisco Bay Area,Contra Costa Water District,2045,1,13,#00FF00
403,Reuse from percolation from septic tanks,San Francisco Bay Area,East Bay Municipal Utilities District,2045,1,13,#00FF00
404,Reuse from percolation from septic tanks,San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,1,13,#00FF00
405,Reuse from percolation from septic tanks,San Francisco Bay Area,Santa Clara Valley Water District,2045,1,13,#00FF00
406,Reuse from percolation from septic tanks,Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,1,13,#00FF00
407,Reuse from percolation from septic tanks,Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,1,13,#00FF00
408,Reuse from percolation from septic tanks,Southern California,Antelope Valley-East Kern Water Agency,2045,1,13,#00FF00
409,Reuse from percolation from septic tanks,Southern California,Santa Clarita Water Division,2045,1,13,#00FF00
410,Reuse from percolation from septic tanks,Southern California,Coachella Valley Water District,2045,1,13,#00FF00
411,Reuse from percolation from septic tanks,Southern California,Crestline-Lake Arrowhead Water Agency,2045,1,13,#00FF00
412,Reuse from percolation from septic tanks,Southern California,Desert Water Agency,2045,1,13,#00FF00
413,Reuse from percolation from septic tanks,Southern California,Metropolitan Water District of Southern California,2045,1,13,#00FF00
414,Reuse from percolation from septic tanks,Southern California,Mojave Water Agency,2045,1,13,#00FF00
415,Reuse from percolation from septic tanks,Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,1,13,#00FF00
416,Reuse from percolation from septic tanks,Southern California,San Bernardino Valley Municipal Water District,2045,1,13,#00FF00
417,Reuse from percolation from septic tanks,Southern California,San Gabriel Valley Municipal Water District,2045,1,13,#00FF00
418,Reuse from percolation from septic tanks,Southern California,San Gorgonio Pass Water Agency,2045,1,13,#00FF00
419,Reuse from percolation from septic tanks,Southern California,Ventura County Watershed Protection District,2045,1,13,#00FF00
