,Type,Study Region,Contractor,Year,Value,k_labels,colors
269,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,City of Orange Cove,2040,5,14,#800000
270,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,City of Tracy,2040,5,14,#800000
271,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,Kern County Water Agency,2040,5,14,#800000
272,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,5,14,#800000
273,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,Stockton-East Water District,2040,5,14,#800000
274,Inter-agency transfers (urban to urban),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,5,14,#800000
275,Inter-agency transfers (urban to urban),San Francisco Bay Area,Alameda County Water District,2040,5,14,#800000
276,Inter-agency transfers (urban to urban),San Francisco Bay Area,Contra Costa Water District,2040,5,14,#800000
277,Inter-agency transfers (urban to urban),San Francisco Bay Area,East Bay Municipal Utilities District,2040,5,14,#800000
278,Inter-agency transfers (urban to urban),San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,5,14,#800000
279,Inter-agency transfers (urban to urban),San Francisco Bay Area,Santa Clara Valley Water District,2040,5,14,#800000
280,Inter-agency transfers (urban to urban),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,5,14,#800000
281,Inter-agency transfers (urban to urban),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,5,14,#800000
282,Inter-agency transfers (urban to urban),Southern California,Antelope Valley-East Kern Water Agency,2040,5,14,#800000
283,Inter-agency transfers (urban to urban),Southern California,Santa Clarita Water Division,2040,5,14,#800000
284,Inter-agency transfers (urban to urban),Southern California,Coachella Valley Water District,2040,5,14,#800000
285,Inter-agency transfers (urban to urban),Southern California,Crestline-Lake Arrowhead Water Agency,2040,5,14,#800000
286,Inter-agency transfers (urban to urban),Southern California,Desert Water Agency,2040,5,14,#800000
287,Inter-agency transfers (urban to urban),Southern California,Metropolitan Water District of Southern California,2040,5,14,#800000
288,Inter-agency transfers (urban to urban),Southern California,Mojave Water Agency,2040,5,14,#800000
289,Inter-agency transfers (urban to urban),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,5,14,#800000
290,Inter-agency transfers (urban to urban),Southern California,San Bernardino Valley Municipal Water District,2040,5,14,#800000
291,Inter-agency transfers (urban to urban),Southern California,San Gabriel Valley Municipal Water District,2040,5,14,#800000
292,Inter-agency transfers (urban to urban),Southern California,San Gorgonio Pass Water Agency,2040,5,14,#800000
293,Inter-agency transfers (urban to urban),Southern California,Ventura County Watershed Protection District,2040,5,14,#800000
294,Ag to Urban,Central Valley - Sacramento Valley,City of Folsom,2040,0.25,15,#C0C0C0
295,Ag to Urban,Central Valley - Sacramento Valley,City of Redding,2040,0.25,15,#C0C0C0
296,Ag to Urban,Central Valley - Sacramento Valley,City of Roseville,2040,0.25,15,#C0C0C0
297,Ag to Urban,Central Valley - Sacramento Valley,City of West Sacramento,2040,0.25,15,#C0C0C0
298,Ag to Urban,Central Valley - Sacramento Valley,Yuba City,2040,0.25,15,#C0C0C0
299,Ag to Urban,Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,0.25,15,#C0C0C0
300,Ag to Urban,Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,0.25,15,#C0C0C0
301,Ag to Urban,Central Valley - Sacramento Valley,Placer County Water Agency,2040,0.25,15,#C0C0C0
302,Ag to Urban,Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,0.25,15,#C0C0C0
303,Ag to Urban,Central Valley - Sacramento Valley,San Juan Water District,2040,0.25,15,#C0C0C0
304,Ag to Urban,Central Valley - Sacramento Valley,Shasta Contractors,2040,0.25,15,#C0C0C0
305,Ag to Urban,Central Valley - Sacramento Valley,Solano County Water Agency,2040,0.25,15,#C0C0C0
306,Ag to Urban,Central Valley - San Joaquin Valley,City of Avenal,2040,0.25,15,#C0C0C0
307,Ag to Urban,Central Valley - San Joaquin Valley,City of Coalinga,2040,0.25,15,#C0C0C0
308,Ag to Urban,Central Valley - San Joaquin Valley,City of Fresno,2040,0.25,15,#C0C0C0
309,Ag to Urban,Central Valley - San Joaquin Valley,City of Huron,2040,0.25,15,#C0C0C0
310,Ag to Urban,Central Valley - San Joaquin Valley,City of Lindsay,2040,0.25,15,#C0C0C0
311,Ag to Urban,Central Valley - San Joaquin Valley,City of Orange Cove,2040,0.25,15,#C0C0C0
312,Ag to Urban,Central Valley - San Joaquin Valley,City of Tracy,2040,0.25,15,#C0C0C0
313,Ag to Urban,Central Valley - San Joaquin Valley,Kern County Water Agency,2040,0.25,15,#C0C0C0
314,Ag to Urban,Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,0.25,15,#C0C0C0
315,Ag to Urban,Central Valley - San Joaquin Valley,Stockton-East Water District,2040,0.25,15,#C0C0C0
316,Ag to Urban,San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,0.25,15,#C0C0C0
317,Ag to Urban,San Francisco Bay Area,Alameda County Water District,2040,0.25,15,#C0C0C0
318,Ag to Urban,San Francisco Bay Area,Contra Costa Water District,2040,0.25,15,#C0C0C0
319,Ag to Urban,San Francisco Bay Area,East Bay Municipal Utilities District,2040,0.25,15,#C0C0C0
320,Ag to Urban,San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,0.25,15,#C0C0C0
321,Ag to Urban,San Francisco Bay Area,Santa Clara Valley Water District,2040,0.25,15,#C0C0C0
322,Ag to Urban,Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,0.25,15,#C0C0C0
323,Ag to Urban,Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,0.25,15,#C0C0C0
324,Ag to Urban,Southern California,Antelope Valley-East Kern Water Agency,2040,0.25,15,#C0C0C0
325,Ag to Urban,Southern California,Santa Clarita Water Division,2040,0.25,15,#C0C0C0
326,Ag to Urban,Southern California,Coachella Valley Water District,2040,0.25,15,#C0C0C0
327,Ag to Urban,Southern California,Crestline-Lake Arrowhead Water Agency,2040,0.25,15,#C0C0C0
328,Ag to Urban,Southern California,Desert Water Agency,2040,0.25,15,#C0C0C0
329,Ag to Urban,Southern California,Metropolitan Water District of Southern California,2040,0.25,15,#C0C0C0
330,Ag to Urban,Southern California,Mojave Water Agency,2040,0.25,15,#C0C0C0
331,Ag to Urban,Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,0.25,15,#C0C0C0
332,Ag to Urban,Southern California,San Bernardino Valley Municipal Water District,2040,0.25,15,#C0C0C0
333,Ag to Urban,Southern California,San Gabriel Valley Municipal Water District,2040,0.25,15,#C0C0C0
334,Ag to Urban,Southern California,San Gorgonio Pass Water Agency,2040,0.25,15,#C0C0C0
335,Ag to Urban,Southern California,Ventura County Watershed Protection District,2040,0.25,15,#C0C0C0
336,Inter-agency transfers (urban to urban),Central Valley - Sacramento Valley,City of Folsom,2045,5,14,#800000
337,Inter-agency transfers (urban to urban),Central Valley - Sacramento Valley,City of Redding,2045,5,14,#800000
338,Inter-agency transfers (urban to urban),Central Valley - Sacramento Valley,City of Roseville,2045,5,14,#800000
339,Inter-agency transfers (urban to urban),Central Valley - Sacramento Valley,City of West Sacramento,2045,5,14,#800000
340,Inter-agency transfers (urban to urban),Central Valley - Sacramento Valley,Yuba City,2045,5,14,#800000
341,Inter-agency transfers (urban to urban),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,5,14,#800000
342,Inter-agency transfers (urban to urban),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,5,14,#800000
343,Inter-agency transfers (urban to urban),Central Valley - Sacramento Valley,Placer County Water Agency,2045,5,14,#800000
344,Inter-agency transfers (urban to urban),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,5,14,#800000
345,Inter-agency transfers (urban to urban),Central Valley - Sacramento Valley,San Juan Water District,2045,5,14,#800000
346,Inter-agency transfers (urban to urban),Central Valley - Sacramento Valley,Shasta Contractors,2045,5,14,#800000
347,Inter-agency transfers (urban to urban),Central Valley - Sacramento Valley,Solano County Water Agency,2045,5,14,#800000
348,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,City of Avenal,2045,5,14,#800000
349,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,City of Coalinga,2045,5,14,#800000
350,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,City of Fresno,2045,5,14,#800000
351,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,City of Huron,2045,5,14,#800000
352,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,City of Lindsay,2045,5,14,#800000
353,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,City of Orange Cove,2045,5,14,#800000
354,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,City of Tracy,2045,5,14,#800000
355,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,5,14,#800000
356,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,5,14,#800000
357,Inter-agency transfers (urban to urban),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,5,14,#800000
358,Inter-agency transfers (urban to urban),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,5,14,#800000
359,Inter-agency transfers (urban to urban),San Francisco Bay Area,Alameda County Water District,2045,5,14,#800000
360,Inter-agency transfers (urban to urban),San Francisco Bay Area,Contra Costa Water District,2045,5,14,#800000
361,Inter-agency transfers (urban to urban),San Francisco Bay Area,East Bay Municipal Utilities District,2045,5,14,#800000
362,Inter-agency transfers (urban to urban),San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,5,14,#800000
363,Inter-agency transfers (urban to urban),San Francisco Bay Area,Santa Clara Valley Water District,2045,5,14,#800000
364,Inter-agency transfers (urban to urban),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,5,14,#800000
365,Inter-agency transfers (urban to urban),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,5,14,#800000
366,Inter-agency transfers (urban to urban),Southern California,Antelope Valley-East Kern Water Agency,2045,5,14,#800000
367,Inter-agency transfers (urban to urban),Southern California,Santa Clarita Water Division,2045,5,14,#800000
368,Inter-agency transfers (urban to urban),Southern California,Coachella Valley Water District,2045,5,14,#800000
369,Inter-agency transfers (urban to urban),Southern California,Crestline-Lake Arrowhead Water Agency,2045,5,14,#800000
370,Inter-agency transfers (urban to urban),Southern California,Desert Water Agency,2045,5,14,#800000
371,Inter-agency transfers (urban to urban),Southern California,Metropolitan Water District of Southern California,2045,5,14,#800000
372,Inter-agency transfers (urban to urban),Southern California,Mojave Water Agency,2045,5,14,#800000
373,Inter-agency transfers (urban to urban),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,5,14,#800000
374,Inter-agency transfers (urban to urban),Southern California,San Bernardino Valley Municipal Water District,2045,5,14,#800000
375,Inter-agency transfers (urban to urban),Southern California,San Gabriel Valley Municipal Water District,2045,5,14,#800000
376,Inter-agency transfers (urban to urban),Southern California,San Gorgonio Pass Water Agency,2045,5,14,#800000
377,Inter-agency transfers (urban to urban),Southern California,Ventura County Watershed Protection District,2045,5,14,#800000
378,Ag to Urban,Central Valley - Sacramento Valley,City of Folsom,2045,0.25,15,#C0C0C0
379,Ag to Urban,Central Valley - Sacramento Valley,City of Redding,2045,0.25,15,#C0C0C0
380,Ag to Urban,Central Valley - Sacramento Valley,City of Roseville,2045,0.25,15,#C0C0C0
381,Ag to Urban,Central Valley - Sacramento Valley,City of West Sacramento,2045,0.25,15,#C0C0C0
382,Ag to Urban,Central Valley - Sacramento Valley,Yuba City,2045,0.25,15,#C0C0C0
383,Ag to Urban,Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,0.25,15,#C0C0C0
384,Ag to Urban,Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,0.25,15,#C0C0C0
385,Ag to Urban,Central Valley - Sacramento Valley,Placer County Water Agency,2045,0.25,15,#C0C0C0
386,Ag to Urban,Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,0.25,15,#C0C0C0
387,Ag to Urban,Central Valley - Sacramento Valley,San Juan Water District,2045,0.25,15,#C0C0C0
388,Ag to Urban,Central Valley - Sacramento Valley,Shasta Contractors,2045,0.25,15,#C0C0C0
389,Ag to Urban,Central Valley - Sacramento Valley,Solano County Water Agency,2045,0.25,15,#C0C0C0
390,Ag to Urban,Central Valley - San Joaquin Valley,City of Avenal,2045,0.25,15,#C0C0C0
391,Ag to Urban,Central Valley - San Joaquin Valley,City of Coalinga,2045,0.25,15,#C0C0C0
392,Ag to Urban,Central Valley - San Joaquin Valley,City of Fresno,2045,0.25,15,#C0C0C0
393,Ag to Urban,Central Valley - San Joaquin Valley,City of Huron,2045,0.25,15,#C0C0C0
394,Ag to Urban,Central Valley - San Joaquin Valley,City of Lindsay,2045,0.25,15,#C0C0C0
395,Ag to Urban,Central Valley - San Joaquin Valley,City of Orange Cove,2045,0.25,15,#C0C0C0
396,Ag to Urban,Central Valley - San Joaquin Valley,City of Tracy,2045,0.25,15,#C0C0C0
397,Ag to Urban,Central Valley - San Joaquin Valley,Kern County Water Agency,2045,0.25,15,#C0C0C0
398,Ag to Urban,Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,0.25,15,#C0C0C0
399,Ag to Urban,Central Valley - San Joaquin Valley,Stockton-East Water District,2045,0.25,15,#C0C0C0
400,Ag to Urban,San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,0.25,15,#C0C0C0
401,Ag to Urban,San Francisco Bay Area,Alameda County Water District,2045,0.25,15,#C0C0C0
402,Ag to Urban,San Francisco Bay Area,Contra Costa Water District,2045,0.25,15,#C0C0C0
403,Ag to Urban,San Francisco Bay Area,East Bay Municipal Utilities District,2045,0.25,15,#C0C0C0
404,Ag to Urban,San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,0.25,15,#C0C0C0
405,Ag to Urban,San Francisco Bay Area,Santa Clara Valley Water District,2045,0.25,15,#C0C0C0
406,Ag to Urban,Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,0.25,15,#C0C0C0
407,Ag to Urban,Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,0.25,15,#C0C0C0
408,Ag to Urban,Southern California,Antelope Valley-East Kern Water Agency,2045,0.25,15,#C0C0C0
409,Ag to Urban,Southern California,Santa Clarita Water Division,2045,0.25,15,#C0C0C0
410,Ag to Urban,Southern California,Coachella Valley Water District,2045,0.25,15,#C0C0C0
411,Ag to Urban,Southern California,Crestline-Lake Arrowhead Water Agency,2045,0.25,15,#C0C0C0
412,Ag to Urban,Southern California,Desert Water Agency,2045,0.25,15,#C0C0C0
413,Ag to Urban,Southern California,Metropolitan Water District of Southern California,2045,0.25,15,#C0C0C0
414,Ag to Urban,Southern California,Mojave Water Agency,2045,0.25,15,#C0C0C0
415,Ag to Urban,Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,0.25,15,#C0C0C0
416,Ag to Urban,Southern California,San Bernardino Valley Municipal Water District,2045,0.25,15,#C0C0C0
417,Ag to Urban,Southern California,San Gabriel Valley Municipal Water District,2045,0.25,15,#C0C0C0
418,Ag to Urban,Southern California,San Gorgonio Pass Water Agency,2045,0.25,15,#C0C0C0
419,Ag to Urban,Southern California,Ventura County Watershed Protection District,2045,0.25,15,#C0C0C0
