Variable,Contractor,2025,2030,2035,2040,2045,Notes
Additional Conservation Cost ($),City of Redding,0,0,0,0,0,
Additional Conservation Cost ($),City of Roseville,0,0,0,0,0,
Additional Conservation Cost ($),City of West Sacramento,0,0,0,0,0,
Additional Conservation Cost ($),Yuba City,0,0,0,0,0,
Additional Conservation Cost ($),El Dorado Irrigation District,0,0,0,0,0,
Additional Conservation Cost ($),Napa County Flood Control & Water Conservation District,0,0,0,0,0,
Additional Conservation Cost ($),Placer County Water Agency,0,0,0,0,0,
Additional Conservation Cost ($),Sacramento County Water Agency,0,0,0,0,0,
Additional Conservation Cost ($),San Juan Water District,0,0,0,0,0,
Additional Conservation Cost ($),Shasta Contractors,0,0,0,0,0,
Additional Conservation Cost ($),Solano County Water Agency,0,0,0,0,0,
Additional Conservation Cost ($),City of Avenal,0,0,0,0,0,
Additional Conservation Cost ($),City of Coalinga,0,0,0,0,0,
Additional Conservation Cost ($),City of Fresno,0,0,0,0,0,
Additional Conservation Cost ($),City of Huron,0,0,0,0,0,
Additional Conservation Cost ($),City of Lindsay,0,0,0,0,0,
Additional Conservation Cost ($),City of Orange Cove,0,0,0,0,0,
Additional Conservation Cost ($),City of Tracy,0,0,0,0,0,
Additional Conservation Cost ($),Kern County Water Agency Improvement District No 4,0,0,0,0,0,
Additional Conservation Cost ($),Other Friant-Kern M&I Contractors,0,0,0,0,0,
Additional Conservation Cost ($),Stockton-East Water District,0,0,0,0,0,
Additional Conservation Cost ($),"Alameda County Flood Control and Water Conservation District, Zone 7",0,0,0,0,0,
Additional Conservation Cost ($),Alameda County Water District,695,695,695,695,695,
Additional Conservation Cost ($),Contra Costa Water District,0,0,0,0,0,
Additional Conservation Cost ($),East Bay Municipal Utilities District,0,0,0,0,0,
Additional Conservation Cost ($),"San Benito County Water District, Zone 6",0,0,0,0,0,
Additional Conservation Cost ($),Santa Clara Valley Water District,0,0,0,0,0,
Additional Conservation Cost ($),San Luis Obispo County Flood Control & Water Conservation District,0,0,0,0,0,
Additional Conservation Cost ($),Santa Barbara County Flood Control & Water Conservation District,0,0,0,0,0,
Additional Conservation Cost ($),Antelope Valley-East Kern Water Agency,0,0,0,0,0,
Additional Conservation Cost ($),Santa Clarita Water Division,0,0,0,0,0,
Additional Conservation Cost ($),Coachella Valley Water District,0,0,0,0,0,
Additional Conservation Cost ($),Crestline-Lake Arrowhead Water Agency,0,0,0,0,0,
Additional Conservation Cost ($),Desert Water Agency,0,0,0,0,0,
Additional Conservation Cost ($),Metropolitan Water District of Southern California,0,0,0,0,0,
Additional Conservation Cost ($),Mojave Water Agency,0,0,0,0,0,
Additional Conservation Cost ($),Palmdale Water District & Littlerock Creek Irrigation District,0,0,0,0,0,
Additional Conservation Cost ($),San Bernardino Valley Municipal Water District,0,0,0,0,0,
Additional Conservation Cost ($),San Gabriel Valley Municipal Water District,0,0,0,0,0,
Additional Conservation Cost ($),San Gorgonio Pass Water Agency,0,0,0,0,0,
Additional Conservation Cost ($),Ventura County Watershed Protection District,0,0,0,0,0,
