,Type,Study Region,Contractor,Year,Value,k_labels,colors
297,External Carryover,Central Valley - Sacramento Valley,City of West Sacramento,2040,1,8,#FFBF00
298,External Carryover,Central Valley - Sacramento Valley,Yuba City,2040,1,8,#FFBF00
299,External Carryover,Central Valley - Sacramento Valley,El Dorado Irrigation District,2040,1,8,#FFBF00
300,External Carryover,Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2040,1,8,#FFBF00
301,External Carryover,Central Valley - Sacramento Valley,Placer County Water Agency,2040,1,8,#FFBF00
302,External Carryover,Central Valley - Sacramento Valley,Sacramento County Water Agency,2040,1,8,#FFBF00
303,External Carryover,Central Valley - Sacramento Valley,San Juan Water District,2040,1,8,#FFBF00
304,External Carryover,Central Valley - Sacramento Valley,Shasta Contractors,2040,1,8,#FFBF00
305,External Carryover,Central Valley - Sacramento Valley,Solano County Water Agency,2040,1,8,#FFBF00
306,External Carryover,Central Valley - San Joaquin Valley,City of Avenal,2040,1,8,#FFBF00
307,External Carryover,Central Valley - San Joaquin Valley,City of Coalinga,2040,1,8,#FFBF00
308,External Carryover,Central Valley - San Joaquin Valley,City of Fresno,2040,1,8,#FFBF00
309,External Carryover,Central Valley - San Joaquin Valley,City of Huron,2040,1,8,#FFBF00
310,External Carryover,Central Valley - San Joaquin Valley,City of Lindsay,2040,1,8,#FFBF00
311,External Carryover,Central Valley - San Joaquin Valley,City of Orange Cove,2040,1,8,#FFBF00
312,External Carryover,Central Valley - San Joaquin Valley,City of Tracy,2040,1,8,#FFBF00
313,External Carryover,Central Valley - San Joaquin Valley,Kern County Water Agency,2040,1,8,#FFBF00
314,External Carryover,Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2040,1,8,#FFBF00
315,External Carryover,Central Valley - San Joaquin Valley,Stockton-East Water District,2040,1,8,#FFBF00
316,External Carryover,San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2040,1,8,#FFBF00
317,External Carryover,San Francisco Bay Area,Alameda County Water District,2040,1,8,#FFBF00
318,External Carryover,San Francisco Bay Area,Contra Costa Water District,2040,1,8,#FFBF00
319,External Carryover,San Francisco Bay Area,East Bay Municipal Utilities District,2040,1,8,#FFBF00
320,External Carryover,San Francisco Bay Area,"San Benito County Water District, Zone 6",2040,1,8,#FFBF00
321,External Carryover,San Francisco Bay Area,Santa Clara Valley Water District,2040,1,8,#FFBF00
322,External Carryover,Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2040,1,8,#FFBF00
323,External Carryover,Central Coast,Santa Barbara County Flood Control & Water Conservation District,2040,1,8,#FFBF00
324,External Carryover,Southern California,Antelope Valley-East Kern Water Agency,2040,1,8,#FFBF00
325,External Carryover,Southern California,Santa Clarita Water Division,2040,1,8,#FFBF00
326,External Carryover,Southern California,Coachella Valley Water District,2040,1,8,#FFBF00
327,External Carryover,Southern California,Crestline-Lake Arrowhead Water Agency,2040,1,8,#FFBF00
328,External Carryover,Southern California,Desert Water Agency,2040,1,8,#FFBF00
329,External Carryover,Southern California,Metropolitan Water District of Southern California,2040,1,8,#FFBF00
330,External Carryover,Southern California,Mojave Water Agency,2040,1,8,#FFBF00
331,External Carryover,Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2040,1,8,#FFBF00
332,External Carryover,Southern California,San Bernardino Valley Municipal Water District,2040,1,8,#FFBF00
333,External Carryover,Southern California,San Gabriel Valley Municipal Water District,2040,1,8,#FFBF00
334,External Carryover,Southern California,San Gorgonio Pass Water Agency,2040,1,8,#FFBF00
335,External Carryover,Southern California,Ventura County Watershed Protection District,2040,1,8,#FFBF00
336,Local Carryover,Central Valley - Sacramento Valley,City of Folsom,2045,1,7,#9FE2BF
337,Local Carryover,Central Valley - Sacramento Valley,City of Redding,2045,1,7,#9FE2BF
338,Local Carryover,Central Valley - Sacramento Valley,City of Roseville,2045,1,7,#9FE2BF
339,Local Carryover,Central Valley - Sacramento Valley,City of West Sacramento,2045,1,7,#9FE2BF
340,Local Carryover,Central Valley - Sacramento Valley,Yuba City,2045,1,7,#9FE2BF
341,Local Carryover,Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,1,7,#9FE2BF
342,Local Carryover,Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,1,7,#9FE2BF
343,Local Carryover,Central Valley - Sacramento Valley,Placer County Water Agency,2045,1,7,#9FE2BF
344,Local Carryover,Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,1,7,#9FE2BF
345,Local Carryover,Central Valley - Sacramento Valley,San Juan Water District,2045,1,7,#9FE2BF
346,Local Carryover,Central Valley - Sacramento Valley,Shasta Contractors,2045,1,7,#9FE2BF
347,Local Carryover,Central Valley - Sacramento Valley,Solano County Water Agency,2045,1,7,#9FE2BF
348,Local Carryover,Central Valley - San Joaquin Valley,City of Avenal,2045,1,7,#9FE2BF
349,Local Carryover,Central Valley - San Joaquin Valley,City of Coalinga,2045,1,7,#9FE2BF
350,Local Carryover,Central Valley - San Joaquin Valley,City of Fresno,2045,1,7,#9FE2BF
351,Local Carryover,Central Valley - San Joaquin Valley,City of Huron,2045,1,7,#9FE2BF
352,Local Carryover,Central Valley - San Joaquin Valley,City of Lindsay,2045,1,7,#9FE2BF
353,Local Carryover,Central Valley - San Joaquin Valley,City of Orange Cove,2045,1,7,#9FE2BF
354,Local Carryover,Central Valley - San Joaquin Valley,City of Tracy,2045,1,7,#9FE2BF
355,Local Carryover,Central Valley - San Joaquin Valley,Kern County Water Agency,2045,1,7,#9FE2BF
356,Local Carryover,Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,1,7,#9FE2BF
357,Local Carryover,Central Valley - San Joaquin Valley,Stockton-East Water District,2045,1,7,#9FE2BF
358,Local Carryover,San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,1,7,#9FE2BF
359,Local Carryover,San Francisco Bay Area,Alameda County Water District,2045,1,7,#9FE2BF
360,Local Carryover,San Francisco Bay Area,Contra Costa Water District,2045,1,7,#9FE2BF
361,Local Carryover,San Francisco Bay Area,East Bay Municipal Utilities District,2045,1,7,#9FE2BF
362,Local Carryover,San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,1,7,#9FE2BF
363,Local Carryover,San Francisco Bay Area,Santa Clara Valley Water District,2045,1,7,#9FE2BF
364,Local Carryover,Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,1,7,#9FE2BF
365,Local Carryover,Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,1,7,#9FE2BF
366,Local Carryover,Southern California,Antelope Valley-East Kern Water Agency,2045,1,7,#9FE2BF
367,Local Carryover,Southern California,Santa Clarita Water Division,2045,1,7,#9FE2BF
368,Local Carryover,Southern California,Coachella Valley Water District,2045,1,7,#9FE2BF
369,Local Carryover,Southern California,Crestline-Lake Arrowhead Water Agency,2045,1,7,#9FE2BF
370,Local Carryover,Southern California,Desert Water Agency,2045,1,7,#9FE2BF
371,Local Carryover,Southern California,Metropolitan Water District of Southern California,2045,1,7,#9FE2BF
372,Local Carryover,Southern California,Mojave Water Agency,2045,1,7,#9FE2BF
373,Local Carryover,Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,1,7,#9FE2BF
374,Local Carryover,Southern California,San Bernardino Valley Municipal Water District,2045,1,7,#9FE2BF
375,Local Carryover,Southern California,San Gabriel Valley Municipal Water District,2045,1,7,#9FE2BF
376,Local Carryover,Southern California,San Gorgonio Pass Water Agency,2045,1,7,#9FE2BF
377,Local Carryover,Southern California,Ventura County Watershed Protection District,2045,1,7,#9FE2BF
378,External Carryover,Central Valley - Sacramento Valley,City of Folsom,2045,1,8,#FFBF00
379,External Carryover,Central Valley - Sacramento Valley,City of Redding,2045,1,8,#FFBF00
380,External Carryover,Central Valley - Sacramento Valley,City of Roseville,2045,1,8,#FFBF00
381,External Carryover,Central Valley - Sacramento Valley,City of West Sacramento,2045,1,8,#FFBF00
382,External Carryover,Central Valley - Sacramento Valley,Yuba City,2045,1,8,#FFBF00
383,External Carryover,Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,1,8,#FFBF00
384,External Carryover,Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,1,8,#FFBF00
385,External Carryover,Central Valley - Sacramento Valley,Placer County Water Agency,2045,1,8,#FFBF00
386,External Carryover,Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,1,8,#FFBF00
387,External Carryover,Central Valley - Sacramento Valley,San Juan Water District,2045,1,8,#FFBF00
388,External Carryover,Central Valley - Sacramento Valley,Shasta Contractors,2045,1,8,#FFBF00
389,External Carryover,Central Valley - Sacramento Valley,Solano County Water Agency,2045,1,8,#FFBF00
390,External Carryover,Central Valley - San Joaquin Valley,City of Avenal,2045,1,8,#FFBF00
391,External Carryover,Central Valley - San Joaquin Valley,City of Coalinga,2045,1,8,#FFBF00
392,External Carryover,Central Valley - San Joaquin Valley,City of Fresno,2045,1,8,#FFBF00
393,External Carryover,Central Valley - San Joaquin Valley,City of Huron,2045,1,8,#FFBF00
394,External Carryover,Central Valley - San Joaquin Valley,City of Lindsay,2045,1,8,#FFBF00
395,External Carryover,Central Valley - San Joaquin Valley,City of Orange Cove,2045,1,8,#FFBF00
396,External Carryover,Central Valley - San Joaquin Valley,City of Tracy,2045,1,8,#FFBF00
397,External Carryover,Central Valley - San Joaquin Valley,Kern County Water Agency,2045,1,8,#FFBF00
398,External Carryover,Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,1,8,#FFBF00
399,External Carryover,Central Valley - San Joaquin Valley,Stockton-East Water District,2045,1,8,#FFBF00
400,External Carryover,San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,1,8,#FFBF00
401,External Carryover,San Francisco Bay Area,Alameda County Water District,2045,1,8,#FFBF00
402,External Carryover,San Francisco Bay Area,Contra Costa Water District,2045,1,8,#FFBF00
403,External Carryover,San Francisco Bay Area,East Bay Municipal Utilities District,2045,1,8,#FFBF00
404,External Carryover,San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,1,8,#FFBF00
405,External Carryover,San Francisco Bay Area,Santa Clara Valley Water District,2045,1,8,#FFBF00
406,External Carryover,Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,1,8,#FFBF00
407,External Carryover,Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,1,8,#FFBF00
408,External Carryover,Southern California,Antelope Valley-East Kern Water Agency,2045,1,8,#FFBF00
409,External Carryover,Southern California,Santa Clarita Water Division,2045,1,8,#FFBF00
410,External Carryover,Southern California,Coachella Valley Water District,2045,1,8,#FFBF00
411,External Carryover,Southern California,Crestline-Lake Arrowhead Water Agency,2045,1,8,#FFBF00
412,External Carryover,Southern California,Desert Water Agency,2045,1,8,#FFBF00
413,External Carryover,Southern California,Metropolitan Water District of Southern California,2045,1,8,#FFBF00
414,External Carryover,Southern California,Mojave Water Agency,2045,1,8,#FFBF00
415,External Carryover,Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,1,8,#FFBF00
416,External Carryover,Southern California,San Bernardino Valley Municipal Water District,2045,1,8,#FFBF00
417,External Carryover,Southern California,San Gabriel Valley Municipal Water District,2045,1,8,#FFBF00
418,External Carryover,Southern California,San Gorgonio Pass Water Agency,2045,1,8,#FFBF00
419,External Carryover,Southern California,Ventura County Watershed Protection District,2045,1,8,#FFBF00
